source_row_id,invoice_id,account_id,invoice_month,amount,status,updated_at
SRC-INV-00855,INV00855,PA0021,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00856,INV00856,PA0022,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00857,INV00857,PA0023,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00858,INV00858,PA0024,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00859,INV00859,PA0025,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00860,INV00860,PA0026,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00861,INV00861,PA0027,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00862,INV00862,PA0028,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00863,INV00863,PA0029,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00864,INV00864,PA0030,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00865,INV00865,PA0031,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00866,INV00866,PA0032,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00867,INV00867,PA0033,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00868,INV00868,PA0034,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00869,INV00869,PA0035,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00870,INV00870,PA0036,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00871,INV00871,PA0037,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00872,INV00872,PA0038,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00873,INV00873,PA0039,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00874,INV00874,PA0040,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00875,INV00875,PA0041,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00876,INV00876,PA0042,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00877,INV00877,PA0043,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00878,INV00878,PA0044,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00879,INV00879,PA0045,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00880,INV00880,PA0046,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00881,INV00881,PA0047,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00882,INV00882,PA0048,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00883,INV00883,PA0049,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00884,INV00884,PA0050,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00885,INV00885,PA0051,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00886,INV00886,PA0052,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00887,INV00887,PA0053,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00888,INV00888,PA0054,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00889,INV00889,PA0055,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00890,INV00890,PA0056,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00891,INV00891,PA0057,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00892,INV00892,PA0058,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00893,INV00893,PA0059,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00894,INV00894,PA0060,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00895,INV00895,PA0061,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00896,INV00896,PA0062,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00897,INV00897,PA0063,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00898,INV00898,PA0064,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00899,INV00899,PA0065,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00900,INV00900,PA0066,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00901,INV00901,PA0067,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00902,INV00902,PA0068,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00903,INV00903,PA0069,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00904,INV00904,PA0070,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00905,INV00905,PA0071,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00906,INV00906,PA0072,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00907,INV00907,PA0073,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00908,INV00908,PA0074,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00909,INV00909,PA0075,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00910,INV00910,PA0076,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00911,INV00911,PA0077,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00912,INV00912,PA0078,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00913,INV00913,PA0079,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00914,INV00914,PA0080,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00915,INV00915,PA0081,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00916,INV00916,PA0082,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00917,INV00917,PA0083,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00918,INV00918,PA0084,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00919,INV00919,PA0085,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00920,INV00920,PA0086,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00921,INV00921,PA0087,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00922,INV00922,PA0088,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00923,INV00923,PA0089,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00924,INV00924,PA0090,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00925,INV00925,PA0091,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00926,INV00926,PA0092,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00927,INV00927,PA0093,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00928,INV00928,PA0094,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00929,INV00929,PA0095,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00930,INV00930,PA0096,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00931,INV00931,PA0097,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00932,INV00932,PA0098,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00933,INV00933,PA0099,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00934,INV00934,PA0100,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00935,INV00935,PA0101,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00936,INV00936,PA0102,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00937,INV00937,PA0103,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00938,INV00938,PA0104,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00939,INV00939,PA0105,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00940,INV00940,PA0106,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00941,INV00941,PA0107,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00942,INV00942,PA0108,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00943,INV00943,PA0109,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00944,INV00944,PA0110,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00945,INV00945,PA0111,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00946,INV00946,PA0112,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00947,INV00947,PA0113,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00948,INV00948,PA0114,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00949,INV00949,PA0115,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00950,INV00950,PA0116,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00951,INV00951,PA0117,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00952,INV00952,PA0118,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00953,INV00953,PA0119,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00954,INV00954,PA0120,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00955,INV00955,PA0121,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00956,INV00956,PA0122,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00957,INV00957,PA0123,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00958,INV00958,PA0124,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00959,INV00959,PA0125,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00960,INV00960,PA0126,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00961,INV00961,PA0127,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00962,INV00962,PA0128,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00963,INV00963,PA0129,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00964,INV00964,PA0130,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00965,INV00965,PA0131,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00966,INV00966,PA0132,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00967,INV00967,PA0133,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00968,INV00968,PA0134,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00969,INV00969,PA0135,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00970,INV00970,PA0136,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00971,INV00971,PA0137,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00972,INV00972,PA0138,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00973,INV00973,PA0139,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00974,INV00974,PA0140,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00975,INV00975,PA0141,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00976,INV00976,PA0142,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00977,INV00977,PA0143,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00978,INV00978,PA0144,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00979,INV00979,PA0145,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00980,INV00980,PA0146,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00981,INV00981,PA0147,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00982,INV00982,PA0148,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00983,INV00983,PA0149,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00984,INV00984,PA0150,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00985,INV00985,PA0151,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00986,INV00986,PA0152,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00987,INV00987,PA0153,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00988,INV00988,PA0154,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00989,INV00989,PA0155,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00990,INV00990,PA0156,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00991,INV00991,PA0157,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00992,INV00992,PA0158,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00993,INV00993,PA0159,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00994,INV00994,PA0160,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00995,INV00995,PA0161,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00996,INV00996,PA0162,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00997,INV00997,PA0163,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00998,INV00998,PA0164,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00999,INV00999,PA0165,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01000,INV01000,PA0166,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01001,INV01001,PA0167,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01002,INV01002,PA0168,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01003,INV01003,PA0169,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01004,INV01004,PA0170,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01005,INV01005,PA0171,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01006,INV01006,PA0172,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01007,INV01007,PA0173,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01008,INV01008,PA0174,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01009,INV01009,PA0175,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01010,INV01010,PA0176,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01011,INV01011,PA0177,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01012,INV01012,PA0178,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01013,INV01013,PA0179,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01014,INV01014,PA0180,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01015,INV01015,PA0181,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01016,INV01016,PA0182,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01017,INV01017,PA0183,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01018,INV01018,PA0184,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01019,INV01019,PA0185,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01020,INV01020,PA0186,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01021,INV01021,PA0187,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01022,INV01022,PA0188,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01023,INV01023,PA0189,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01024,INV01024,PA0190,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01025,INV01025,PA0191,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01026,INV01026,PA0192,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01027,INV01027,PA0193,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01028,INV01028,PA0194,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01029,INV01029,PA0195,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01030,INV01030,PA0196,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01031,INV01031,PA0197,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01032,INV01032,PA0198,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01033,INV01033,PA0199,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01034,INV01034,PA0200,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01035,INV01035,PA0201,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01036,INV01036,PA0202,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01037,INV01037,PA0203,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01038,INV01038,PA0204,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01039,INV01039,PA0205,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01040,INV01040,PA0206,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01041,INV01041,PA0207,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01042,INV01042,PA0208,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01043,INV01043,PA0209,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01044,INV01044,PA0210,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01045,INV01045,PA0211,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01046,INV01046,PA0212,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01047,INV01047,PA0213,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01048,INV01048,PA0214,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01049,INV01049,PA0215,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01050,INV01050,PA0216,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01051,INV01051,PA0217,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01052,INV01052,PA0218,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01053,INV01053,PA0219,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01054,INV01054,PA0220,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01055,INV01055,PA0221,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01056,INV01056,PA0222,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01057,INV01057,PA0223,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01058,INV01058,PA0224,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01059,INV01059,PA0225,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01060,INV01060,PA0226,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01061,INV01061,PA0227,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01062,INV01062,PA0228,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01063,INV01063,PA0229,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01064,INV01064,PA0230,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01065,INV01065,PA0231,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01066,INV01066,PA0232,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01067,INV01067,PA0233,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01068,INV01068,PA0234,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01069,INV01069,PA0235,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01070,INV01070,PA0236,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01071,INV01071,PA0237,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01072,INV01072,PA0238,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01073,INV01073,PA0239,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01074,INV01074,PA0240,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01075,INV01075,PA0241,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01076,INV01076,PA0242,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01077,INV01077,PA0243,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01078,INV01078,PA0244,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01079,INV01079,PA0245,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01080,INV01080,PA0246,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01081,INV01081,PA0247,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01082,INV01082,PA0248,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01083,INV01083,PA0249,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01084,INV01084,PA0250,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01085,INV01085,PA0251,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01086,INV01086,PA0252,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01087,INV01087,PA0253,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01088,INV01088,PA0254,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01089,INV01089,PA0255,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01090,INV01090,PA0256,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01091,INV01091,PA0257,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01092,INV01092,PA0258,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01093,INV01093,PA0259,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01094,INV01094,PA0260,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01095,INV01095,PA0261,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01096,INV01096,PA0262,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01097,INV01097,PA0263,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01098,INV01098,PA0264,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01099,INV01099,PA0265,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01100,INV01100,PA0266,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01101,INV01101,PA0267,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01102,INV01102,PA0268,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01103,INV01103,PA0269,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01104,INV01104,PA0270,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01105,INV01105,PA0271,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01106,INV01106,PA0272,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01107,INV01107,PA0273,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01108,INV01108,PA0274,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01109,INV01109,PA0275,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01110,INV01110,PA0276,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01111,INV01111,PA0277,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01112,INV01112,PA0278,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01113,INV01113,PA0001,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01114,INV01114,PA0002,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01115,INV01115,PA0003,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01116,INV01116,PA0004,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01117,INV01117,PA0005,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01118,INV01118,PA0006,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01119,INV01119,PA0007,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01120,INV01120,PA0008,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01121,INV01121,PA0009,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01122,INV01122,PA0010,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01123,INV01123,PA0011,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01124,INV01124,PA0012,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01125,INV01125,PA0013,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01126,INV01126,PA0014,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01127,INV01127,PA0015,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01128,INV01128,PA0016,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01129,INV01129,PA0017,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01130,INV01130,PA0018,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01131,INV01131,PA0019,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01132,INV01132,PA0020,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01133,INV01133,PA0021,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01134,INV01134,PA0022,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01135,INV01135,PA0023,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01136,INV01136,PA0024,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01137,INV01137,PA0025,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01138,INV01138,PA0026,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01139,INV01139,PA0027,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
