source_row_id,transaction_id,account_id,event_time,transaction_type,channel,merchant_category,currency,amount,status,updated_at
transactions-003547,TX-0003547,AC-00027,2026-01-28T02:06:00Z,refund,branch,grocery,USD,87.75,posted,2026-01-28T02:06:00Z
transactions-003548,TX-0003548,AC-00028,2026-01-28T02:17:00Z,credit,branch,utilities,USD,34.75,posted,2026-01-28T02:17:00Z
transactions-003549,TX-0003549,AC-00029,2026-01-28T02:28:00Z,refund,atm,services,USD,74.00,posted,2026-01-28T02:28:00Z
transactions-003550,TX-0003550,AC-00030,2026-01-28T02:39:00Z,debit,branch,services,USD,160.50,posted,2026-01-28T02:39:00Z
transactions-003551,TX-0003551,AC-00031,2026-01-28T02:50:00Z,credit,card,grocery,USD,21.25,posted,2026-01-28T02:50:00Z
transactions-003552,TX-0003552,AC-00032,2026-01-28T03:01:00Z,debit,atm,travel,USD,277.25,posted,2026-01-28T03:01:00Z
transactions-003553,TX-0003553,AC-00033,2026-01-28T03:12:00Z,credit,atm,grocery,USD,235.75,posted,2026-01-28T03:12:00Z
transactions-003554,TX-0003554,AC-00034,2026-01-28T03:23:00Z,refund,mobile,grocery,USD,100.75,posted,2026-01-28T03:23:00Z
transactions-003555,TX-0003555,AC-00035,2026-01-28T03:34:00Z,credit,mobile,grocery,USD,81.50,posted,2026-01-28T03:34:00Z
transactions-003556,TX-0003556,AC-00036,2026-01-28T03:45:00Z,debit,branch,grocery,USD,222.25,posted,2026-01-28T03:45:00Z
transactions-003557,TX-0003557,AC-00037,2026-01-28T03:56:00Z,credit,atm,travel,USD,14.75,posted,2026-01-28T03:56:00Z
transactions-003558,TX-0003558,AC-00038,2026-01-28T04:07:00Z,debit,card,grocery,USD,270.25,posted,2026-01-28T04:07:00Z
transactions-003559,TX-0003559,AC-00039,2026-01-28T04:18:00Z,refund,branch,travel,USD,190.25,posted,2026-01-28T04:18:00Z
transactions-003560,TX-0003560,AC-00040,2026-01-28T04:29:00Z,refund,atm,grocery,USD,199.75,posted,2026-01-28T04:29:00Z
transactions-003561,TX-0003561,AC-00041,2026-01-28T04:40:00Z,debit,atm,services,USD,264.75,posted,2026-01-28T04:40:00Z
transactions-003562,TX-0003562,AC-00042,2026-01-28T04:51:00Z,refund,atm,services,USD,60.25,posted,2026-01-28T04:51:00Z
transactions-003563,TX-0003563,AC-00043,2026-01-28T05:02:00Z,debit,mobile,grocery,USD,99.50,posted,2026-01-28T05:02:00Z
transactions-003564,TX-0003564,AC-00044,2026-01-28T05:13:00Z,credit,atm,grocery,USD,83.50,posted,2026-01-28T05:13:00Z
transactions-003565,TX-0003565,AC-00045,2026-01-28T05:24:00Z,debit,mobile,travel,USD,228.50,posted,2026-01-28T05:24:00Z
transactions-003566,TX-0003566,AC-00046,2026-01-28T05:35:00Z,credit,card,utilities,USD,4.00,posted,2026-01-28T05:35:00Z
transactions-003567,TX-0003567,AC-00047,2026-01-28T05:46:00Z,debit,mobile,grocery,USD,111.50,posted,2026-01-28T05:46:00Z
transactions-003568,TX-0003568,AC-00048,2026-01-28T05:57:00Z,debit,branch,grocery,USD,139.25,posted,2026-01-28T05:57:00Z
transactions-003569,TX-0003569,AC-00049,2026-01-28T06:08:00Z,refund,branch,services,USD,195.00,posted,2026-01-28T06:08:00Z
transactions-003570,TX-0003570,AC-00050,2026-01-28T06:19:00Z,debit,atm,travel,USD,211.00,posted,2026-01-28T06:19:00Z
transactions-003571,TX-0003571,AC-00051,2026-01-28T06:30:00Z,credit,card,travel,USD,113.75,posted,2026-01-28T06:30:00Z
transactions-003572,TX-0003572,AC-00052,2026-01-28T06:41:00Z,credit,branch,grocery,USD,62.50,posted,2026-01-28T06:41:00Z
transactions-003573,TX-0003573,AC-00053,2026-01-28T06:52:00Z,refund,card,travel,USD,88.75,posted,2026-01-28T06:52:00Z
transactions-003574,TX-0003574,AC-00054,2026-01-28T07:03:00Z,refund,card,travel,USD,56.50,posted,2026-01-28T07:03:00Z
transactions-003575,TX-0003575,AC-00055,2026-01-28T07:14:00Z,refund,atm,grocery,USD,22.50,posted,2026-01-28T07:14:00Z
transactions-003576,TX-0003576,AC-00056,2026-01-28T07:25:00Z,credit,branch,services,USD,167.50,posted,2026-01-28T07:25:00Z
transactions-003577,TX-0003577,AC-00057,2026-01-28T07:36:00Z,debit,mobile,utilities,USD,222.25,posted,2026-01-28T07:36:00Z
transactions-003578,TX-0003578,AC-00058,2026-01-28T07:47:00Z,debit,mobile,services,USD,128.25,posted,2026-01-28T07:47:00Z
transactions-003579,TX-0003579,AC-00059,2026-01-28T07:58:00Z,credit,card,grocery,USD,152.25,posted,2026-01-28T07:58:00Z
transactions-003580,TX-0003580,AC-00060,2026-01-28T08:09:00Z,refund,mobile,services,USD,170.00,posted,2026-01-28T08:09:00Z
transactions-003581,TX-0003581,AC-00061,2026-01-28T08:20:00Z,refund,card,services,USD,57.00,posted,2026-01-28T08:20:00Z
transactions-003582,TX-0003582,AC-00062,2026-01-28T08:31:00Z,debit,card,services,USD,55.50,posted,2026-01-28T08:31:00Z
transactions-003583,TX-0003583,AC-00063,2026-01-28T08:42:00Z,refund,card,travel,USD,144.25,posted,2026-01-28T08:42:00Z
transactions-003584,TX-0003584,AC-00064,2026-01-28T08:53:00Z,refund,mobile,grocery,USD,165.25,posted,2026-01-28T08:53:00Z
transactions-003585,TX-0003585,AC-00065,2026-01-28T09:04:00Z,refund,card,utilities,USD,246.00,posted,2026-01-28T09:04:00Z
transactions-003586,TX-0003586,AC-00066,2026-01-28T09:15:00Z,debit,card,utilities,USD,127.50,posted,2026-01-28T09:15:00Z
transactions-003587,TX-0003587,AC-00067,2026-01-28T09:26:00Z,refund,branch,grocery,USD,21.00,posted,2026-01-28T09:26:00Z
transactions-003588,TX-0003588,AC-00068,2026-01-28T09:37:00Z,refund,atm,grocery,USD,39.50,posted,2026-01-28T09:37:00Z
transactions-003589,TX-0003589,AC-00069,2026-01-28T09:48:00Z,refund,branch,services,USD,51.50,posted,2026-01-28T09:48:00Z
transactions-003590,TX-0003590,AC-00070,2026-01-28T09:59:00Z,refund,card,grocery,USD,145.50,posted,2026-01-28T09:59:00Z
transactions-003591,TX-0003591,AC-00071,2026-01-28T10:10:00Z,refund,atm,services,USD,10.00,posted,2026-01-28T10:10:00Z
transactions-003592,TX-0003592,AC-00072,2026-01-28T10:21:00Z,debit,card,utilities,USD,167.75,posted,2026-01-28T10:21:00Z
transactions-003593,TX-0003593,AC-00073,2026-01-28T10:32:00Z,refund,card,services,USD,28.00,posted,2026-01-28T10:32:00Z
transactions-003594,TX-0003594,AC-00074,2026-01-28T10:43:00Z,credit,mobile,travel,USD,27.75,posted,2026-01-28T10:43:00Z
transactions-003595,TX-0003595,AC-00075,2026-01-28T10:54:00Z,debit,branch,services,USD,20.00,posted,2026-01-28T10:54:00Z
transactions-003596,TX-0003596,AC-00076,2026-01-28T11:05:00Z,debit,branch,travel,USD,246.00,posted,2026-01-28T11:05:00Z
transactions-003597,TX-0003597,AC-00077,2026-01-28T11:16:00Z,debit,card,travel,USD,100.25,posted,2026-01-28T11:16:00Z
transactions-003598,TX-0003598,AC-00078,2026-01-28T11:27:00Z,refund,branch,services,USD,168.75,posted,2026-01-28T11:27:00Z
transactions-003599,TX-0003599,AC-00079,2026-01-28T11:38:00Z,debit,mobile,travel,USD,10.75,posted,2026-01-28T11:38:00Z
transactions-003600,TX-0003600,AC-00080,2026-01-28T11:49:00Z,debit,card,grocery,USD,199.00,posted,2026-01-28T11:49:00Z
transactions-003601,TX-0003601,AC-00081,2026-01-28T12:00:00Z,credit,atm,travel,USD,129.25,posted,2026-01-28T12:00:00Z
transactions-003602,TX-0003602,AC-00082,2026-01-28T12:11:00Z,credit,mobile,travel,USD,145.50,posted,2026-01-28T12:11:00Z
transactions-003603,TX-0003603,AC-00083,2026-01-28T12:22:00Z,credit,card,travel,USD,251.00,posted,2026-01-28T12:22:00Z
transactions-003604,TX-0003604,AC-00084,2026-01-28T12:33:00Z,debit,mobile,grocery,USD,258.75,posted,2026-01-28T12:33:00Z
transactions-003605,TX-0003605,AC-00085,2026-01-28T12:44:00Z,credit,mobile,utilities,USD,73.50,posted,2026-01-28T12:44:00Z
transactions-003606,TX-0003606,AC-00086,2026-01-28T12:55:00Z,debit,mobile,services,USD,89.75,posted,2026-01-28T12:55:00Z
transactions-003607,TX-0003607,AC-00087,2026-01-28T13:06:00Z,credit,mobile,utilities,USD,0.50,posted,2026-01-28T13:06:00Z
transactions-003608,TX-0003608,AC-00088,2026-01-28T13:17:00Z,refund,card,services,USD,66.25,posted,2026-01-28T13:17:00Z
transactions-003609,TX-0003609,AC-00089,2026-01-28T13:28:00Z,debit,mobile,travel,USD,40.75,posted,2026-01-28T13:28:00Z
transactions-003610,TX-0003610,AC-00090,2026-01-28T13:39:00Z,debit,card,grocery,USD,287.50,posted,2026-01-28T13:39:00Z
transactions-003611,TX-0003611,AC-00091,2026-01-28T13:50:00Z,refund,atm,services,USD,69.75,posted,2026-01-28T13:50:00Z
transactions-003612,TX-0003612,AC-00092,2026-01-28T14:01:00Z,refund,card,utilities,USD,149.25,posted,2026-01-28T14:01:00Z
transactions-003613,TX-0003613,AC-00093,2026-01-28T14:12:00Z,debit,mobile,grocery,USD,33.25,posted,2026-01-28T14:12:00Z
transactions-003614,TX-0003614,AC-00094,2026-01-28T14:23:00Z,credit,atm,grocery,USD,144.00,posted,2026-01-28T14:23:00Z
transactions-003615,TX-0003615,AC-00095,2026-01-28T14:34:00Z,debit,card,grocery,USD,194.25,posted,2026-01-28T14:34:00Z
transactions-003616,TX-0003616,AC-00096,2026-01-28T14:45:00Z,refund,card,travel,USD,258.75,posted,2026-01-28T14:45:00Z
transactions-003617,TX-0003617,AC-00097,2026-01-28T14:56:00Z,refund,atm,services,USD,35.00,posted,2026-01-28T14:56:00Z
transactions-003618,TX-0003618,AC-00098,2026-01-28T15:07:00Z,credit,branch,services,USD,169.00,posted,2026-01-28T15:07:00Z
transactions-003619,TX-0003619,AC-00099,2026-01-28T15:18:00Z,credit,branch,grocery,USD,134.50,posted,2026-01-28T15:18:00Z
transactions-003620,TX-0003620,AC-00100,2026-01-28T15:29:00Z,debit,card,utilities,USD,138.25,posted,2026-01-28T15:29:00Z
transactions-003621,TX-0003621,AC-00101,2026-01-28T15:40:00Z,refund,mobile,grocery,USD,24.50,posted,2026-01-28T15:40:00Z
transactions-003622,TX-0003622,AC-00102,2026-01-28T15:51:00Z,credit,atm,travel,USD,104.25,posted,2026-01-28T15:51:00Z
transactions-003623,TX-0003623,AC-00103,2026-01-28T16:02:00Z,debit,mobile,utilities,USD,140.50,posted,2026-01-28T16:02:00Z
transactions-003624,TX-0003624,AC-00104,2026-01-28T16:13:00Z,credit,atm,travel,USD,39.25,posted,2026-01-28T16:13:00Z
transactions-003625,TX-0003625,AC-00105,2026-01-28T16:24:00Z,debit,branch,grocery,USD,125.25,posted,2026-01-28T16:24:00Z
transactions-003626,TX-0003626,AC-00106,2026-01-28T16:35:00Z,refund,card,grocery,USD,201.50,posted,2026-01-28T16:35:00Z
transactions-003627,TX-0003627,AC-00107,2026-01-28T16:46:00Z,credit,card,travel,USD,292.50,posted,2026-01-28T16:46:00Z
transactions-003628,TX-0003628,AC-00108,2026-01-28T16:57:00Z,refund,atm,travel,USD,152.50,posted,2026-01-28T16:57:00Z
transactions-003629,TX-0003629,AC-00109,2026-01-28T17:08:00Z,refund,atm,services,USD,11.25,posted,2026-01-28T17:08:00Z
transactions-003630,TX-0003630,AC-00110,2026-01-28T17:19:00Z,credit,mobile,services,USD,273.75,posted,2026-01-28T17:19:00Z
transactions-003631,TX-0003631,AC-00111,2026-01-28T17:30:00Z,refund,card,utilities,USD,27.00,posted,2026-01-28T17:30:00Z
transactions-003632,TX-0003632,AC-00112,2026-01-28T17:41:00Z,refund,branch,travel,USD,87.25,posted,2026-01-28T17:41:00Z
transactions-003633,TX-0003633,AC-00113,2026-01-28T17:52:00Z,refund,mobile,services,USD,267.00,posted,2026-01-28T17:52:00Z
transactions-003634,TX-0003634,AC-00114,2026-01-28T18:03:00Z,credit,atm,grocery,USD,138.25,posted,2026-01-28T18:03:00Z
transactions-003635,TX-0003635,AC-00115,2026-01-28T18:14:00Z,credit,mobile,grocery,USD,272.75,posted,2026-01-28T18:14:00Z
transactions-003636,TX-0003636,AC-00116,2026-01-28T18:25:00Z,refund,branch,services,USD,251.00,posted,2026-01-28T18:25:00Z
transactions-003637,TX-0003637,AC-00117,2026-01-28T18:36:00Z,refund,atm,utilities,USD,168.75,posted,2026-01-28T18:36:00Z
transactions-003638,TX-0003638,AC-00118,2026-01-28T18:47:00Z,credit,card,grocery,USD,221.25,posted,2026-01-28T18:47:00Z
transactions-003639,TX-0003639,AC-00119,2026-01-28T18:58:00Z,refund,branch,utilities,USD,136.25,posted,2026-01-28T18:58:00Z
transactions-003640,TX-0003640,AC-00120,2026-01-28T19:09:00Z,debit,atm,utilities,USD,299.50,posted,2026-01-28T19:09:00Z
transactions-003641,TX-0003641,AC-00121,2026-01-28T19:20:00Z,refund,atm,grocery,USD,37.50,posted,2026-01-28T19:20:00Z
transactions-003642,TX-0003642,AC-00122,2026-01-28T19:31:00Z,refund,mobile,grocery,USD,287.25,posted,2026-01-28T19:31:00Z
transactions-003643,TX-0003643,AC-00123,2026-01-28T19:42:00Z,refund,atm,services,USD,59.00,posted,2026-01-28T19:42:00Z
transactions-003644,TX-0003644,AC-00124,2026-01-28T19:53:00Z,debit,card,utilities,USD,163.00,posted,2026-01-28T19:53:00Z
transactions-003645,TX-0003645,AC-00125,2026-01-28T20:04:00Z,credit,branch,services,USD,195.00,posted,2026-01-28T20:04:00Z
transactions-003646,TX-0003646,AC-00126,2026-01-28T20:15:00Z,refund,mobile,grocery,USD,137.50,posted,2026-01-28T20:15:00Z
transactions-003647,TX-0003647,AC-00127,2026-01-28T20:26:00Z,refund,atm,grocery,USD,100.25,posted,2026-01-28T20:26:00Z
transactions-003648,TX-0003648,AC-00128,2026-01-28T20:37:00Z,refund,card,travel,USD,41.50,posted,2026-01-28T20:37:00Z
transactions-003649,TX-0003649,AC-00129,2026-01-28T20:48:00Z,debit,card,utilities,USD,235.00,posted,2026-01-28T20:48:00Z
transactions-003650,TX-0003650,AC-00130,2026-01-28T20:59:00Z,refund,card,grocery,USD,245.25,posted,2026-01-28T20:59:00Z
transactions-003651,TX-0003651,AC-00131,2026-01-28T21:10:00Z,credit,atm,utilities,USD,104.25,posted,2026-01-28T21:10:00Z
transactions-003652,TX-0003652,AC-00132,2026-01-28T21:21:00Z,refund,card,grocery,USD,66.50,posted,2026-01-28T21:21:00Z
transactions-003653,TX-0003653,AC-00133,2026-01-28T21:32:00Z,refund,card,travel,USD,172.75,posted,2026-01-28T21:32:00Z
transactions-003654,TX-0003654,AC-00134,2026-01-28T21:43:00Z,debit,branch,grocery,USD,209.25,posted,2026-01-28T21:43:00Z
transactions-003655,TX-0003655,AC-00135,2026-01-28T21:54:00Z,debit,branch,grocery,USD,173.75,posted,2026-01-28T21:54:00Z
transactions-003656,TX-0003656,AC-00136,2026-01-28T22:05:00Z,credit,mobile,services,USD,173.00,posted,2026-01-28T22:05:00Z
transactions-003657,TX-0003657,AC-00137,2026-01-28T22:16:00Z,credit,branch,services,USD,26.50,posted,2026-01-28T22:16:00Z
transactions-003658,TX-0003658,AC-00138,2026-01-28T22:27:00Z,credit,branch,utilities,USD,155.25,posted,2026-01-28T22:27:00Z
transactions-003659,TX-0003659,AC-00139,2026-01-28T22:38:00Z,debit,branch,utilities,USD,294.25,posted,2026-01-28T22:38:00Z
transactions-003660,TX-0003660,AC-00140,2026-01-28T22:49:00Z,credit,atm,services,USD,261.25,posted,2026-01-28T22:49:00Z
transactions-003661,TX-0003661,AC-00141,2026-01-28T23:00:00Z,refund,atm,travel,USD,156.50,posted,2026-01-28T23:00:00Z
transactions-003662,TX-0003662,AC-00142,2026-01-28T23:11:00Z,debit,card,services,USD,277.50,posted,2026-01-28T23:11:00Z
transactions-003663,TX-0003663,AC-00143,2026-01-28T23:22:00Z,debit,branch,travel,USD,235.00,posted,2026-01-28T23:22:00Z
transactions-003664,TX-0003664,AC-00144,2026-01-28T23:33:00Z,credit,mobile,grocery,USD,161.25,posted,2026-01-28T23:33:00Z
transactions-003665,TX-0003665,AC-00145,2026-01-28T23:44:00Z,refund,card,services,USD,266.50,posted,2026-01-28T23:44:00Z
transactions-003666,TX-0003666,AC-00146,2026-01-28T23:55:00Z,refund,card,grocery,USD,50.50,posted,2026-01-28T23:55:00Z
transactions-003667,TX-0003667,AC-00147,2026-01-29T00:06:00Z,refund,card,travel,USD,108.50,posted,2026-01-29T00:06:00Z
transactions-003668,TX-0003668,AC-00148,2026-01-29T00:17:00Z,credit,mobile,utilities,USD,276.00,posted,2026-01-29T00:17:00Z
transactions-003669,TX-0003669,AC-00149,2026-01-29T00:28:00Z,credit,branch,services,USD,12.00,posted,2026-01-29T00:28:00Z
transactions-003670,TX-0003670,AC-00150,2026-01-29T00:39:00Z,refund,atm,utilities,USD,63.75,posted,2026-01-29T00:39:00Z
transactions-003671,TX-0003671,AC-00151,2026-01-29T00:50:00Z,debit,card,services,USD,277.50,posted,2026-01-29T00:50:00Z
transactions-003672,TX-0003672,AC-00152,2026-01-29T01:01:00Z,refund,atm,grocery,USD,164.25,posted,2026-01-29T01:01:00Z
transactions-003673,TX-0003673,AC-00153,2026-01-29T01:12:00Z,debit,card,services,USD,136.75,posted,2026-01-29T01:12:00Z
transactions-003674,TX-0003674,AC-00154,2026-01-29T01:23:00Z,credit,branch,grocery,USD,174.00,posted,2026-01-29T01:23:00Z
transactions-003675,TX-0003675,AC-00155,2026-01-29T01:34:00Z,refund,atm,utilities,USD,253.50,posted,2026-01-29T01:34:00Z
transactions-003676,TX-0003676,AC-00156,2026-01-29T01:45:00Z,debit,mobile,utilities,USD,19.25,posted,2026-01-29T01:45:00Z
transactions-003677,TX-0003677,AC-00157,2026-01-29T01:56:00Z,credit,mobile,grocery,USD,106.50,posted,2026-01-29T01:56:00Z
transactions-003678,TX-0003678,AC-00158,2026-01-29T02:07:00Z,credit,branch,travel,USD,223.75,posted,2026-01-29T02:07:00Z
transactions-003679,TX-0003679,AC-00159,2026-01-29T02:18:00Z,credit,card,services,USD,189.00,posted,2026-01-29T02:18:00Z
transactions-003680,TX-0003680,AC-00160,2026-01-29T02:29:00Z,debit,mobile,services,USD,105.25,posted,2026-01-29T02:29:00Z
transactions-003681,TX-0003681,AC-00161,2026-01-29T02:40:00Z,credit,branch,travel,USD,38.00,posted,2026-01-29T02:40:00Z
transactions-003682,TX-0003682,AC-00162,2026-01-29T02:51:00Z,credit,mobile,grocery,USD,237.75,posted,2026-01-29T02:51:00Z
transactions-003683,TX-0003683,AC-00163,2026-01-29T03:02:00Z,debit,mobile,utilities,USD,100.25,posted,2026-01-29T03:02:00Z
transactions-003684,TX-0003684,AC-00164,2026-01-29T03:13:00Z,refund,branch,travel,USD,256.00,posted,2026-01-29T03:13:00Z
transactions-003685,TX-0003685,AC-00165,2026-01-29T03:24:00Z,refund,atm,services,USD,118.75,posted,2026-01-29T03:24:00Z
transactions-003686,TX-0003686,AC-00166,2026-01-29T03:35:00Z,refund,mobile,utilities,USD,137.50,posted,2026-01-29T03:35:00Z
transactions-003687,TX-0003687,AC-00167,2026-01-29T03:46:00Z,credit,card,travel,USD,239.25,posted,2026-01-29T03:46:00Z
transactions-003688,TX-0003688,AC-00168,2026-01-29T03:57:00Z,debit,branch,services,USD,258.25,posted,2026-01-29T03:57:00Z
transactions-003689,TX-0003689,AC-00169,2026-01-29T04:08:00Z,debit,atm,grocery,USD,255.25,posted,2026-01-29T04:08:00Z
transactions-003690,TX-0003690,AC-00170,2026-01-29T04:19:00Z,refund,card,grocery,USD,147.75,posted,2026-01-29T04:19:00Z
transactions-003691,TX-0003691,AC-00171,2026-01-29T04:30:00Z,refund,mobile,utilities,USD,175.00,posted,2026-01-29T04:30:00Z
transactions-003692,TX-0003692,AC-00172,2026-01-29T04:41:00Z,refund,mobile,utilities,USD,225.50,posted,2026-01-29T04:41:00Z
transactions-003693,TX-0003693,AC-00173,2026-01-29T04:52:00Z,debit,card,travel,USD,266.50,posted,2026-01-29T04:52:00Z
transactions-003694,TX-0003694,AC-00174,2026-01-29T05:03:00Z,debit,card,grocery,USD,234.50,posted,2026-01-29T05:03:00Z
transactions-003695,TX-0003695,AC-00175,2026-01-29T05:14:00Z,credit,atm,utilities,USD,69.75,posted,2026-01-29T05:14:00Z
transactions-003696,TX-0003696,AC-00176,2026-01-29T05:25:00Z,credit,mobile,grocery,USD,209.25,posted,2026-01-29T05:25:00Z
transactions-003697,TX-0003697,AC-00177,2026-01-29T05:36:00Z,credit,mobile,utilities,USD,258.50,posted,2026-01-29T05:36:00Z
transactions-003698,TX-0003698,AC-00178,2026-01-29T05:47:00Z,debit,atm,travel,USD,168.50,posted,2026-01-29T05:47:00Z
transactions-003699,TX-0003699,AC-00179,2026-01-29T05:58:00Z,debit,branch,travel,USD,152.25,posted,2026-01-29T05:58:00Z
transactions-003700,TX-0003700,AC-00180,2026-01-29T06:09:00Z,refund,branch,travel,USD,226.25,posted,2026-01-29T06:09:00Z
transactions-003701,TX-0003701,AC-00181,2026-01-29T06:20:00Z,refund,atm,services,USD,134.50,posted,2026-01-29T06:20:00Z
transactions-003702,TX-0003702,AC-00182,2026-01-29T06:31:00Z,refund,branch,services,USD,233.75,posted,2026-01-29T06:31:00Z
transactions-003703,TX-0003703,AC-00183,2026-01-29T06:42:00Z,debit,atm,grocery,USD,164.50,posted,2026-01-29T06:42:00Z
transactions-003704,TX-0003704,AC-00184,2026-01-29T06:53:00Z,refund,branch,utilities,USD,201.50,posted,2026-01-29T06:53:00Z
transactions-003705,TX-0003705,AC-00185,2026-01-29T07:04:00Z,refund,branch,services,USD,39.25,posted,2026-01-29T07:04:00Z
transactions-003706,TX-0003706,AC-00186,2026-01-29T07:15:00Z,debit,atm,services,USD,260.75,posted,2026-01-29T07:15:00Z
transactions-003707,TX-0003707,AC-00187,2026-01-29T07:26:00Z,debit,mobile,grocery,USD,145.50,posted,2026-01-29T07:26:00Z
transactions-003708,TX-0003708,AC-00188,2026-01-29T07:37:00Z,debit,atm,grocery,USD,154.50,posted,2026-01-29T07:37:00Z
transactions-003709,TX-0003709,AC-00189,2026-01-29T07:48:00Z,credit,atm,utilities,USD,86.25,posted,2026-01-29T07:48:00Z
transactions-003710,TX-0003710,AC-00190,2026-01-29T07:59:00Z,credit,branch,travel,USD,90.00,posted,2026-01-29T07:59:00Z
transactions-003711,TX-0003711,AC-00191,2026-01-29T08:10:00Z,debit,atm,grocery,USD,247.00,posted,2026-01-29T08:10:00Z
transactions-003712,TX-0003712,AC-00192,2026-01-29T08:21:00Z,refund,mobile,travel,USD,96.50,posted,2026-01-29T08:21:00Z
transactions-003713,TX-0003713,AC-00193,2026-01-29T08:32:00Z,refund,atm,travel,USD,75.75,posted,2026-01-29T08:32:00Z
transactions-003714,TX-0003714,AC-00194,2026-01-29T08:43:00Z,credit,atm,utilities,USD,36.00,posted,2026-01-29T08:43:00Z
transactions-003715,TX-0003715,AC-00195,2026-01-29T08:54:00Z,credit,mobile,utilities,USD,270.50,posted,2026-01-29T08:54:00Z
transactions-003716,TX-0003716,AC-00196,2026-01-29T09:05:00Z,credit,mobile,travel,USD,173.50,posted,2026-01-29T09:05:00Z
transactions-003717,TX-0003717,AC-00197,2026-01-29T09:16:00Z,credit,mobile,utilities,USD,268.50,posted,2026-01-29T09:16:00Z
transactions-003718,TX-0003718,AC-00198,2026-01-29T09:27:00Z,refund,mobile,services,USD,45.75,posted,2026-01-29T09:27:00Z
transactions-003719,TX-0003719,AC-00199,2026-01-29T09:38:00Z,refund,atm,services,USD,209.25,posted,2026-01-29T09:38:00Z
transactions-003720,TX-0003720,AC-00200,2026-01-29T09:49:00Z,credit,atm,travel,USD,120.00,posted,2026-01-29T09:49:00Z
transactions-003721,TX-0003721,AC-00201,2026-01-29T10:00:00Z,credit,branch,travel,USD,190.75,posted,2026-01-29T10:00:00Z
transactions-003722,TX-0003722,AC-00202,2026-01-29T10:11:00Z,credit,mobile,utilities,USD,75.50,posted,2026-01-29T10:11:00Z
transactions-003723,TX-0003723,AC-00203,2026-01-29T10:22:00Z,credit,branch,grocery,USD,189.50,posted,2026-01-29T10:22:00Z
transactions-003724,TX-0003724,AC-00204,2026-01-29T10:33:00Z,credit,mobile,grocery,USD,144.75,posted,2026-01-29T10:33:00Z
transactions-003725,TX-0003725,AC-00205,2026-01-29T10:44:00Z,debit,mobile,grocery,USD,223.50,posted,2026-01-29T10:44:00Z
transactions-003726,TX-0003726,AC-00206,2026-01-29T10:55:00Z,credit,branch,services,USD,94.00,posted,2026-01-29T10:55:00Z
transactions-003727,TX-0003727,AC-00207,2026-01-29T11:06:00Z,refund,mobile,travel,USD,66.00,posted,2026-01-29T11:06:00Z
transactions-003728,TX-0003728,AC-00208,2026-01-29T11:17:00Z,credit,atm,utilities,USD,165.50,posted,2026-01-29T11:17:00Z
transactions-003729,TX-0003729,AC-00209,2026-01-29T11:28:00Z,debit,atm,services,USD,192.00,posted,2026-01-29T11:28:00Z
transactions-003730,TX-0003730,AC-00210,2026-01-29T11:39:00Z,credit,branch,travel,USD,16.25,posted,2026-01-29T11:39:00Z
transactions-003731,TX-0003731,AC-00211,2026-01-29T11:50:00Z,credit,atm,utilities,USD,151.25,posted,2026-01-29T11:50:00Z
transactions-003732,TX-0003732,AC-00212,2026-01-29T12:01:00Z,debit,atm,utilities,USD,14.00,posted,2026-01-29T12:01:00Z
transactions-003733,TX-0003733,AC-00213,2026-01-29T12:12:00Z,debit,branch,travel,USD,169.75,posted,2026-01-29T12:12:00Z
transactions-003734,TX-0003734,AC-00214,2026-01-29T12:23:00Z,debit,card,travel,USD,271.50,posted,2026-01-29T12:23:00Z
transactions-003735,TX-0003735,AC-00215,2026-01-29T12:34:00Z,credit,card,utilities,USD,176.50,posted,2026-01-29T12:34:00Z
transactions-003736,TX-0003736,AC-00216,2026-01-29T12:45:00Z,debit,atm,utilities,USD,199.00,posted,2026-01-29T12:45:00Z
transactions-003737,TX-0003737,AC-00217,2026-01-29T12:56:00Z,debit,branch,utilities,USD,44.00,posted,2026-01-29T12:56:00Z
transactions-003738,TX-0003738,AC-00218,2026-01-29T13:07:00Z,credit,mobile,grocery,USD,205.50,posted,2026-01-29T13:07:00Z
transactions-003739,TX-0003739,AC-00219,2026-01-29T13:18:00Z,refund,atm,services,USD,193.75,posted,2026-01-29T13:18:00Z
transactions-003740,TX-0003740,AC-00220,2026-01-29T13:29:00Z,debit,card,utilities,USD,4.50,posted,2026-01-29T13:29:00Z
transactions-003741,TX-0003741,AC-00221,2026-01-29T13:40:00Z,credit,mobile,services,USD,27.00,posted,2026-01-29T13:40:00Z
transactions-003742,TX-0003742,AC-00222,2026-01-29T13:51:00Z,credit,card,grocery,USD,56.50,posted,2026-01-29T13:51:00Z
transactions-003743,TX-0003743,AC-00223,2026-01-29T14:02:00Z,debit,card,travel,USD,254.50,posted,2026-01-29T14:02:00Z
transactions-003744,TX-0003744,AC-00224,2026-01-29T14:13:00Z,credit,atm,grocery,USD,230.75,posted,2026-01-29T14:13:00Z
transactions-003745,TX-0003745,AC-00225,2026-01-29T14:24:00Z,debit,mobile,travel,USD,25.00,posted,2026-01-29T14:24:00Z
transactions-003746,TX-0003746,AC-00226,2026-01-29T14:35:00Z,credit,mobile,travel,USD,51.50,posted,2026-01-29T14:35:00Z
transactions-003747,TX-0003747,AC-00227,2026-01-29T14:46:00Z,debit,card,services,USD,84.50,posted,2026-01-29T14:46:00Z
