source_row_id,order_id,customer_id,order_time,channel,region,currency,order_status,discount_amount,declared_total,updated_at
orders-000624,OR-000624,RC-00024,2026-01-13T13:07:00Z,web,west,USD,completed,5.00,464.00,2026-01-13T13:07:00Z
orders-000625,OR-000625,RC-00025,2026-01-13T13:36:00Z,mobile,south,USD,completed,6.00,82.00,2026-01-13T13:36:00Z
orders-000626,OR-000626,RC-00026,2026-01-13T14:05:00Z,store,east,USD,refunded,15.00,150.00,2026-01-13T14:05:00Z
orders-000627,OR-000627,RC-00027,2026-01-13T14:34:00Z,mobile,west,USD,refunded,14.00,497.00,2026-01-13T14:34:00Z
orders-000628,OR-000628,RC-00028,2026-01-13T15:03:00Z,mobile,west,USD,refunded,15.00,186.00,2026-01-13T15:03:00Z
orders-000629,OR-000629,RC-00029,2026-01-13T15:32:00Z,mobile,south,USD,refunded,16.00,212.00,2026-01-13T15:32:00Z
orders-000630,OR-000630,RC-00030,2026-01-13T16:01:00Z,mobile,south,USD,completed,15.00,197.00,2026-01-13T16:01:00Z
orders-000631,OR-000631,RC-00031,2026-01-13T16:30:00Z,store,west,USD,completed,7.00,342.00,2026-01-13T16:30:00Z
orders-000632,OR-000632,RC-00032,2026-01-13T16:59:00Z,web,north,USD,completed,17.00,167.00,2026-01-13T16:59:00Z
orders-000633,OR-000633,RC-00033,2026-01-13T17:28:00Z,store,east,USD,completed,0.00,246.00,2026-01-13T17:28:00Z
orders-000634,OR-000634,RC-00034,2026-01-13T17:57:00Z,mobile,north,USD,completed,12.00,119.00,2026-01-13T17:57:00Z
orders-000635,OR-000635,RC-00035,2026-01-13T18:26:00Z,store,east,USD,refunded,4.00,479.00,2026-01-13T18:26:00Z
orders-000636,OR-000636,RC-00036,2026-01-13T18:55:00Z,store,east,USD,completed,7.00,281.00,2026-01-13T18:55:00Z
orders-000637,OR-000637,RC-00037,2026-01-13T19:24:00Z,mobile,north,USD,completed,12.00,462.00,2026-01-13T19:24:00Z
orders-000638,OR-000638,RC-00038,2026-01-13T19:53:00Z,mobile,south,USD,refunded,5.00,69.00,2026-01-13T19:53:00Z
orders-000639,OR-000639,RC-00039,2026-01-13T20:22:00Z,store,north,USD,completed,19.00,296.00,2026-01-13T20:22:00Z
orders-000640,OR-000640,RC-00040,2026-01-13T20:51:00Z,web,south,USD,completed,18.00,149.00,2026-01-13T20:51:00Z
orders-000641,OR-000641,RC-00041,2026-01-13T21:20:00Z,mobile,east,USD,refunded,4.00,416.00,2026-01-13T21:20:00Z
orders-000642,OR-000642,RC-00042,2026-01-13T21:49:00Z,mobile,south,USD,completed,17.00,357.00,2026-01-13T21:49:00Z
orders-000643,OR-000643,RC-00043,2026-01-13T22:18:00Z,store,west,USD,completed,5.00,452.00,2026-01-13T22:18:00Z
orders-000644,OR-000644,RC-00044,2026-01-13T22:47:00Z,web,south,USD,refunded,17.00,283.00,2026-01-13T22:47:00Z
orders-000645,OR-000645,RC-00045,2026-01-13T23:16:00Z,web,north,USD,completed,19.00,20.00,2026-01-13T23:16:00Z
orders-000646,OR-000646,RC-00046,2026-01-13T23:45:00Z,web,north,USD,completed,6.00,240.00,2026-01-13T23:45:00Z
orders-000647,OR-000647,RC-00047,2026-01-14T00:14:00Z,mobile,south,USD,completed,11.00,206.00,2026-01-14T00:14:00Z
orders-000648,OR-000648,RC-00048,2026-01-14T00:43:00Z,store,west,USD,refunded,12.00,208.00,2026-01-14T00:43:00Z
orders-000649,OR-000649,RC-00049,2026-01-14T01:12:00Z,mobile,north,USD,refunded,0.00,486.00,2026-01-14T01:12:00Z
orders-000650,OR-000650,RC-00050,2026-01-14T01:41:00Z,mobile,north,USD,completed,5.00,164.00,2026-01-14T01:41:00Z
orders-000651,OR-000651,RC-00051,2026-01-14T02:10:00Z,mobile,south,USD,refunded,20.00,217.00,2026-01-14T02:10:00Z
orders-000652,OR-000652,RC-00052,2026-01-14T02:39:00Z,web,east,USD,completed,0.00,462.00,2026-01-14T02:39:00Z
orders-000653,OR-000653,RC-00053,2026-01-14T03:08:00Z,web,east,USD,refunded,15.00,212.00,2026-01-14T03:08:00Z
orders-000654,OR-000654,RC-00054,2026-01-14T03:37:00Z,web,south,USD,refunded,7.00,288.00,2026-01-14T03:37:00Z
orders-000655,OR-000655,RC-00055,2026-01-14T04:06:00Z,web,east,USD,refunded,9.00,192.00,2026-01-14T04:06:00Z
orders-000656,OR-000656,RC-00056,2026-01-14T04:35:00Z,mobile,south,USD,completed,13.00,400.00,2026-01-14T04:35:00Z
orders-000657,OR-000657,RC-00057,2026-01-14T05:04:00Z,mobile,west,USD,refunded,11.00,329.00,2026-01-14T05:04:00Z
orders-000658,OR-000658,RC-00058,2026-01-14T05:33:00Z,store,north,USD,refunded,0.00,390.00,2026-01-14T05:33:00Z
orders-000659,OR-000659,RC-00059,2026-01-14T06:02:00Z,web,south,USD,refunded,18.00,466.00,2026-01-14T06:02:00Z
orders-000660,OR-000660,RC-00060,2026-01-14T06:31:00Z,store,east,USD,refunded,6.00,293.00,2026-01-14T06:31:00Z
orders-000661,OR-000661,RC-00061,2026-01-14T07:00:00Z,store,south,USD,refunded,5.00,202.00,2026-01-14T07:00:00Z
orders-000662,OR-000662,RC-00062,2026-01-14T07:29:00Z,store,west,USD,refunded,7.00,113.00,2026-01-14T07:29:00Z
orders-000663,OR-000663,RC-00063,2026-01-14T07:58:00Z,mobile,west,USD,completed,10.00,368.00,2026-01-14T07:58:00Z
orders-000664,OR-000664,RC-00064,2026-01-14T08:27:00Z,mobile,north,USD,completed,17.00,341.00,2026-01-14T08:27:00Z
orders-000665,OR-000665,RC-00065,2026-01-14T08:56:00Z,mobile,east,USD,completed,10.00,322.00,2026-01-14T08:56:00Z
orders-000666,OR-000666,RC-00066,2026-01-14T09:25:00Z,web,west,USD,refunded,0.00,88.00,2026-01-14T09:25:00Z
orders-000667,OR-000667,RC-00067,2026-01-14T09:54:00Z,web,north,USD,refunded,0.00,336.00,2026-01-14T09:54:00Z
orders-000668,OR-000668,RC-00068,2026-01-14T10:23:00Z,mobile,south,USD,completed,12.00,337.00,2026-01-14T10:23:00Z
orders-000669,OR-000669,RC-00069,2026-01-14T10:52:00Z,web,south,USD,completed,6.00,42.00,2026-01-14T10:52:00Z
orders-000670,OR-000670,RC-00070,2026-01-14T11:21:00Z,web,north,USD,completed,20.00,404.00,2026-01-14T11:21:00Z
orders-000671,OR-000671,RC-00071,2026-01-14T11:50:00Z,mobile,south,USD,completed,4.00,361.00,2026-01-14T11:50:00Z
orders-000672,OR-000672,RC-00072,2026-01-14T12:19:00Z,mobile,south,USD,refunded,0.00,373.00,2026-01-14T12:19:00Z
orders-000673,OR-000673,RC-00073,2026-01-14T12:48:00Z,store,south,USD,refunded,3.00,32.00,2026-01-14T12:48:00Z
orders-000674,OR-000674,RC-00074,2026-01-14T13:17:00Z,web,west,USD,completed,18.00,405.00,2026-01-14T13:17:00Z
orders-000675,OR-000675,RC-00075,2026-01-14T13:46:00Z,store,south,USD,completed,3.00,145.00,2026-01-14T13:46:00Z
orders-000676,OR-000676,RC-00076,2026-01-14T14:15:00Z,mobile,north,USD,completed,6.00,436.00,2026-01-14T14:15:00Z
orders-000677,OR-000677,RC-00077,2026-01-14T14:44:00Z,web,north,USD,refunded,7.00,426.00,2026-01-14T14:44:00Z
orders-000678,OR-000678,RC-00078,2026-01-14T15:13:00Z,web,east,USD,completed,6.00,295.00,2026-01-14T15:13:00Z
orders-000679,OR-000679,RC-00079,2026-01-14T15:42:00Z,web,west,USD,completed,17.00,316.00,2026-01-14T15:42:00Z
orders-000680,OR-000680,RC-00080,2026-01-14T16:11:00Z,store,north,USD,refunded,18.00,201.00,2026-01-14T16:11:00Z
orders-000681,OR-000681,RC-00081,2026-01-14T16:40:00Z,mobile,north,USD,completed,20.00,175.00,2026-01-14T16:40:00Z
orders-000682,OR-000682,RC-00082,2026-01-14T17:09:00Z,web,south,USD,completed,19.00,118.00,2026-01-14T17:09:00Z
orders-000683,OR-000683,RC-00083,2026-01-14T17:38:00Z,mobile,east,USD,completed,12.00,50.00,2026-01-14T17:38:00Z
orders-000684,OR-000684,RC-00084,2026-01-14T18:07:00Z,store,east,USD,completed,5.00,138.00,2026-01-14T18:07:00Z
orders-000685,OR-000685,RC-00085,2026-01-14T18:36:00Z,store,east,USD,refunded,14.00,75.00,2026-01-14T18:36:00Z
orders-000686,OR-000686,RC-00086,2026-01-14T19:05:00Z,web,east,USD,refunded,7.00,88.00,2026-01-14T19:05:00Z
orders-000687,OR-000687,RC-00087,2026-01-14T19:34:00Z,mobile,north,USD,completed,0.00,49.00,2026-01-14T19:34:00Z
orders-000688,OR-000688,RC-00088,2026-01-14T20:03:00Z,web,east,USD,completed,14.00,58.00,2026-01-14T20:03:00Z
orders-000689,OR-000689,RC-00089,2026-01-14T20:32:00Z,store,east,USD,refunded,5.00,479.00,2026-01-14T20:32:00Z
orders-000690,OR-000690,RC-00090,2026-01-14T21:01:00Z,web,south,USD,completed,6.00,55.00,2026-01-14T21:01:00Z
orders-000691,OR-000691,RC-00091,2026-01-14T21:30:00Z,store,west,USD,refunded,17.00,399.00,2026-01-14T21:30:00Z
orders-000692,OR-000692,RC-00092,2026-01-14T21:59:00Z,store,east,USD,completed,5.00,454.00,2026-01-14T21:59:00Z
orders-000693,OR-000693,RC-00093,2026-01-14T22:28:00Z,web,east,USD,completed,4.00,27.00,2026-01-14T22:28:00Z
orders-000694,OR-000694,RC-00094,2026-01-14T22:57:00Z,mobile,south,USD,refunded,1.00,143.00,2026-01-14T22:57:00Z
orders-000695,OR-000695,RC-00095,2026-01-14T23:26:00Z,mobile,north,USD,completed,5.00,206.00,2026-01-14T23:26:00Z
orders-000696,OR-000696,RC-00096,2026-01-14T23:55:00Z,mobile,west,USD,completed,17.00,447.00,2026-01-14T23:55:00Z
orders-000697,OR-000697,RC-00097,2026-01-15T00:24:00Z,mobile,east,USD,refunded,11.00,46.00,2026-01-15T00:24:00Z
orders-000698,OR-000698,RC-00098,2026-01-15T00:53:00Z,web,east,USD,completed,11.00,417.00,2026-01-15T00:53:00Z
orders-000699,OR-000699,RC-00099,2026-01-15T01:22:00Z,mobile,east,USD,completed,14.00,170.00,2026-01-15T01:22:00Z
orders-000700,OR-000700,RC-00100,2026-01-15T01:51:00Z,mobile,north,USD,refunded,12.00,94.00,2026-01-15T01:51:00Z
orders-000701,OR-000701,RC-00101,2026-01-15T02:20:00Z,web,east,USD,completed,18.00,38.00,2026-01-15T02:20:00Z
orders-000702,OR-000702,RC-00102,2026-01-15T02:49:00Z,web,north,USD,refunded,13.00,308.00,2026-01-15T02:49:00Z
orders-000703,OR-000703,RC-00103,2026-01-15T03:18:00Z,web,west,USD,completed,17.00,249.00,2026-01-15T03:18:00Z
orders-000704,OR-000704,RC-00104,2026-01-15T03:47:00Z,mobile,east,USD,completed,5.00,486.00,2026-01-15T03:47:00Z
orders-000705,OR-000705,RC-00105,2026-01-15T04:16:00Z,store,east,USD,completed,5.00,435.00,2026-01-15T04:16:00Z
orders-000706,OR-000706,RC-00106,2026-01-15T04:45:00Z,mobile,south,USD,refunded,14.00,373.00,2026-01-15T04:45:00Z
orders-000707,OR-000707,RC-00107,2026-01-15T05:14:00Z,web,east,USD,completed,8.00,157.00,2026-01-15T05:14:00Z
orders-000708,OR-000708,RC-00108,2026-01-15T05:43:00Z,mobile,west,USD,completed,4.00,434.00,2026-01-15T05:43:00Z
orders-000709,OR-000709,RC-00109,2026-01-15T06:12:00Z,mobile,south,USD,completed,17.00,33.00,2026-01-15T06:12:00Z
orders-000710,OR-000710,RC-00110,2026-01-15T06:41:00Z,mobile,west,USD,refunded,18.00,122.00,2026-01-15T06:41:00Z
orders-000711,OR-000711,RC-00111,2026-01-15T07:10:00Z,store,north,USD,completed,3.00,194.00,2026-01-15T07:10:00Z
orders-000712,OR-000712,RC-00112,2026-01-15T07:39:00Z,web,north,USD,refunded,7.00,443.00,2026-01-15T07:39:00Z
orders-000713,OR-000713,RC-00113,2026-01-15T08:08:00Z,mobile,north,USD,completed,10.00,480.00,2026-01-15T08:08:00Z
orders-000714,OR-000714,RC-00114,2026-01-15T08:37:00Z,mobile,south,USD,completed,11.00,454.00,2026-01-15T08:37:00Z
orders-000715,OR-000715,RC-00115,2026-01-15T09:06:00Z,mobile,north,USD,refunded,2.00,181.00,2026-01-15T09:06:00Z
orders-000716,OR-000716,RC-00116,2026-01-15T09:35:00Z,mobile,east,USD,completed,1.00,213.00,2026-01-15T09:35:00Z
orders-000717,OR-000717,RC-00117,2026-01-15T10:04:00Z,web,east,USD,completed,13.00,320.00,2026-01-15T10:04:00Z
orders-000718,OR-000718,RC-00118,2026-01-15T10:33:00Z,store,south,USD,completed,14.00,135.00,2026-01-15T10:33:00Z
orders-000719,OR-000719,RC-00119,2026-01-15T11:02:00Z,mobile,south,USD,refunded,16.00,116.00,2026-01-15T11:02:00Z
orders-000720,OR-000720,RC-00120,2026-01-15T11:31:00Z,web,east,USD,completed,2.00,205.00,2026-01-15T11:31:00Z
orders-000721,OR-000721,RC-00121,2026-01-15T12:00:00Z,mobile,east,USD,completed,11.00,262.00,2026-01-15T12:00:00Z
orders-000722,OR-000722,RC-00122,2026-01-15T12:29:00Z,store,east,USD,refunded,19.00,350.00,2026-01-15T12:29:00Z
orders-000723,OR-000723,RC-00123,2026-01-15T12:58:00Z,store,east,USD,completed,8.00,164.00,2026-01-15T12:58:00Z
orders-000724,OR-000724,RC-00124,2026-01-15T13:27:00Z,store,north,USD,refunded,11.00,366.00,2026-01-15T13:27:00Z
orders-000725,OR-000725,RC-00125,2026-01-15T13:56:00Z,store,east,USD,completed,2.00,116.00,2026-01-15T13:56:00Z
orders-000726,OR-000726,RC-00126,2026-01-15T14:25:00Z,store,south,USD,completed,14.00,300.00,2026-01-15T14:25:00Z
orders-000727,OR-000727,RC-00127,2026-01-15T14:54:00Z,store,west,USD,completed,4.00,461.00,2026-01-15T14:54:00Z
orders-000728,OR-000728,RC-00128,2026-01-15T15:23:00Z,web,east,USD,refunded,17.00,431.00,2026-01-15T15:23:00Z
orders-000729,OR-000729,RC-00129,2026-01-15T15:52:00Z,store,east,USD,completed,20.00,128.00,2026-01-15T15:52:00Z
orders-000730,OR-000730,RC-00130,2026-01-15T16:21:00Z,web,east,USD,completed,8.00,481.00,2026-01-15T16:21:00Z
orders-000731,OR-000731,RC-00131,2026-01-15T16:50:00Z,web,west,USD,completed,10.00,235.00,2026-01-15T16:50:00Z
orders-000732,OR-000732,RC-00132,2026-01-15T17:19:00Z,mobile,east,USD,refunded,8.00,481.00,2026-01-15T17:19:00Z
orders-000733,OR-000733,RC-00133,2026-01-15T17:48:00Z,mobile,east,USD,completed,0.00,371.00,2026-01-15T17:48:00Z
orders-000734,OR-000734,RC-00134,2026-01-15T18:17:00Z,store,east,USD,completed,5.00,407.00,2026-01-15T18:17:00Z
orders-000735,OR-000735,RC-00135,2026-01-15T18:46:00Z,store,east,USD,refunded,9.00,58.00,2026-01-15T18:46:00Z
orders-000736,OR-000736,RC-00136,2026-01-15T19:15:00Z,mobile,west,USD,completed,5.00,498.00,2026-01-15T19:15:00Z
orders-000737,OR-000737,RC-00137,2026-01-15T19:44:00Z,web,south,USD,refunded,20.00,346.00,2026-01-15T19:44:00Z
orders-000738,OR-000738,RC-00138,2026-01-15T20:13:00Z,mobile,east,USD,refunded,9.00,180.00,2026-01-15T20:13:00Z
orders-000739,OR-000739,RC-00139,2026-01-15T20:42:00Z,mobile,north,USD,refunded,18.00,431.00,2026-01-15T20:42:00Z
orders-000740,OR-000740,RC-00140,2026-01-15T21:11:00Z,store,south,USD,completed,2.00,376.00,2026-01-15T21:11:00Z
orders-000741,OR-000741,RC-00141,2026-01-15T21:40:00Z,mobile,north,USD,refunded,6.00,136.00,2026-01-15T21:40:00Z
orders-000742,OR-000742,RC-00142,2026-01-15T22:09:00Z,store,west,USD,completed,6.00,32.00,2026-01-15T22:09:00Z
orders-000743,OR-000743,RC-00143,2026-01-15T22:38:00Z,mobile,south,USD,completed,4.00,55.00,2026-01-15T22:38:00Z
orders-000744,OR-000744,RC-00144,2026-01-15T23:07:00Z,store,north,USD,completed,19.00,186.00,2026-01-15T23:07:00Z
orders-000745,OR-000745,RC-00145,2026-01-15T23:36:00Z,web,north,USD,completed,9.00,103.00,2026-01-15T23:36:00Z
orders-000746,OR-000746,RC-00146,2026-01-16T00:05:00Z,store,south,USD,refunded,2.00,150.00,2026-01-16T00:05:00Z
orders-000747,OR-000747,RC-00147,2026-01-16T00:34:00Z,mobile,east,USD,refunded,18.00,22.00,2026-01-16T00:34:00Z
orders-000748,OR-000748,RC-00148,2026-01-16T01:03:00Z,web,north,USD,completed,7.00,345.00,2026-01-16T01:03:00Z
orders-000749,OR-000749,RC-00149,2026-01-16T01:32:00Z,mobile,north,USD,completed,10.00,238.00,2026-01-16T01:32:00Z
orders-000750,OR-000750,RC-00150,2026-01-16T02:01:00Z,store,east,USD,refunded,4.00,256.00,2026-01-16T02:01:00Z
orders-000751,OR-000751,RC-00151,2026-01-16T02:30:00Z,store,south,USD,completed,4.00,317.00,2026-01-16T02:30:00Z
orders-000752,OR-000752,RC-00152,2026-01-16T02:59:00Z,store,south,USD,completed,0.00,337.00,2026-01-16T02:59:00Z
orders-000753,OR-000753,RC-00153,2026-01-16T03:28:00Z,web,north,USD,completed,5.00,432.00,2026-01-16T03:28:00Z
orders-000754,OR-000754,RC-00154,2026-01-16T03:57:00Z,mobile,east,USD,completed,14.00,300.00,2026-01-16T03:57:00Z
orders-000755,OR-000755,RC-00155,2026-01-16T04:26:00Z,store,north,USD,completed,20.00,191.00,2026-01-16T04:26:00Z
orders-000756,OR-000756,RC-00156,2026-01-16T04:55:00Z,store,north,USD,completed,20.00,241.00,2026-01-16T04:55:00Z
orders-000757,OR-000757,RC-00157,2026-01-16T05:24:00Z,web,north,USD,completed,4.00,53.00,2026-01-16T05:24:00Z
orders-000758,OR-000758,RC-00158,2026-01-16T05:53:00Z,mobile,west,USD,refunded,0.00,292.00,2026-01-16T05:53:00Z
orders-000759,OR-000759,RC-00159,2026-01-16T06:22:00Z,mobile,east,USD,refunded,10.00,51.00,2026-01-16T06:22:00Z
orders-000760,OR-000760,RC-00160,2026-01-16T06:51:00Z,web,south,USD,completed,12.00,346.00,2026-01-16T06:51:00Z
orders-000761,OR-000761,RC-00161,2026-01-16T07:20:00Z,store,north,USD,completed,15.00,236.00,2026-01-16T07:20:00Z
orders-000762,OR-000762,RC-00162,2026-01-16T07:49:00Z,web,south,USD,completed,10.00,139.00,2026-01-16T07:49:00Z
orders-000763,OR-000763,RC-00163,2026-01-16T08:18:00Z,store,east,USD,refunded,9.00,474.00,2026-01-16T08:18:00Z
orders-000764,OR-000764,RC-00164,2026-01-16T08:47:00Z,mobile,east,USD,completed,20.00,244.00,2026-01-16T08:47:00Z
orders-000765,OR-000765,RC-00165,2026-01-16T09:16:00Z,web,west,USD,refunded,4.00,146.00,2026-01-16T09:16:00Z
orders-000766,OR-000766,RC-00166,2026-01-16T09:45:00Z,store,west,USD,refunded,5.00,483.00,2026-01-16T09:45:00Z
orders-000767,OR-000767,RC-00167,2026-01-16T10:14:00Z,mobile,south,USD,completed,20.00,152.00,2026-01-16T10:14:00Z
orders-000768,OR-000768,RC-00168,2026-01-16T10:43:00Z,web,north,USD,completed,11.00,160.00,2026-01-16T10:43:00Z
orders-000769,OR-000769,RC-00169,2026-01-16T11:12:00Z,store,east,USD,completed,15.00,486.00,2026-01-16T11:12:00Z
orders-000770,OR-000770,RC-00170,2026-01-16T11:41:00Z,store,west,USD,completed,19.00,481.00,2026-01-16T11:41:00Z
orders-000771,OR-000771,RC-00171,2026-01-16T12:10:00Z,store,south,USD,refunded,6.00,275.00,2026-01-16T12:10:00Z
orders-000772,OR-000772,RC-00172,2026-01-16T12:39:00Z,web,west,USD,refunded,17.00,181.00,2026-01-16T12:39:00Z
orders-000773,OR-000773,RC-00173,2026-01-16T13:08:00Z,store,west,USD,refunded,8.00,471.00,2026-01-16T13:08:00Z
orders-000774,OR-000774,RC-00174,2026-01-16T13:37:00Z,store,south,USD,completed,19.00,167.00,2026-01-16T13:37:00Z
orders-000775,OR-000775,RC-00175,2026-01-16T14:06:00Z,store,east,USD,refunded,4.00,166.00,2026-01-16T14:06:00Z
orders-000776,OR-000776,RC-00176,2026-01-16T14:35:00Z,mobile,east,USD,completed,10.00,147.00,2026-01-16T14:35:00Z
orders-000777,OR-000777,RC-00177,2026-01-16T15:04:00Z,web,west,USD,completed,7.00,223.00,2026-01-16T15:04:00Z
orders-000778,OR-000778,RC-00178,2026-01-16T15:33:00Z,store,west,USD,refunded,15.00,141.00,2026-01-16T15:33:00Z
orders-000779,OR-000779,RC-00179,2026-01-16T16:02:00Z,mobile,south,USD,refunded,8.00,170.00,2026-01-16T16:02:00Z
orders-000780,OR-000780,RC-00180,2026-01-16T16:31:00Z,store,north,USD,refunded,10.00,265.00,2026-01-16T16:31:00Z
orders-000781,OR-000781,RC-00181,2026-01-16T17:00:00Z,mobile,west,USD,refunded,5.00,310.00,2026-01-16T17:00:00Z
orders-000782,OR-000782,RC-00182,2026-01-16T17:29:00Z,mobile,north,USD,refunded,4.00,195.00,2026-01-16T17:29:00Z
orders-000783,OR-000783,RC-00183,2026-01-16T17:58:00Z,store,north,USD,refunded,5.00,22.00,2026-01-16T17:58:00Z
orders-000784,OR-000784,RC-00184,2026-01-16T18:27:00Z,web,south,USD,refunded,2.00,47.00,2026-01-16T18:27:00Z
orders-000785,OR-000785,RC-00185,2026-01-16T18:56:00Z,store,south,USD,refunded,4.00,316.00,2026-01-16T18:56:00Z
orders-000786,OR-000786,RC-00186,2026-01-16T19:25:00Z,web,west,USD,completed,0.00,83.00,2026-01-16T19:25:00Z
orders-000787,OR-000787,RC-00187,2026-01-16T19:54:00Z,store,north,USD,completed,15.00,268.00,2026-01-16T19:54:00Z
orders-000788,OR-000788,RC-00188,2026-01-16T20:23:00Z,mobile,east,USD,completed,9.00,364.00,2026-01-16T20:23:00Z
orders-000789,OR-000789,RC-00189,2026-01-16T20:52:00Z,store,east,USD,completed,11.00,188.00,2026-01-16T20:52:00Z
orders-000790,OR-000790,RC-00190,2026-01-16T21:21:00Z,store,north,USD,completed,15.00,180.00,2026-01-16T21:21:00Z
orders-000791,OR-000791,RC-00191,2026-01-16T21:50:00Z,web,north,USD,completed,10.00,214.00,2026-01-16T21:50:00Z
orders-000792,OR-000792,RC-00192,2026-01-16T22:19:00Z,web,north,USD,completed,17.00,410.00,2026-01-16T22:19:00Z
orders-000793,OR-000793,RC-00193,2026-01-16T22:48:00Z,web,west,USD,refunded,20.00,410.00,2026-01-16T22:48:00Z
orders-000794,OR-000794,RC-00194,2026-01-16T23:17:00Z,store,east,USD,completed,20.00,303.00,2026-01-16T23:17:00Z
orders-000795,OR-000795,RC-00195,2026-01-16T23:46:00Z,web,north,USD,refunded,4.00,424.00,2026-01-16T23:46:00Z
orders-000796,OR-000796,RC-00196,2026-01-17T00:15:00Z,mobile,west,USD,completed,8.00,82.00,2026-01-17T00:15:00Z
orders-000797,OR-000797,RC-00197,2026-01-17T00:44:00Z,store,west,USD,completed,19.00,372.00,2026-01-17T00:44:00Z
orders-000798,OR-000798,RC-00198,2026-01-17T01:13:00Z,web,east,USD,completed,3.00,212.00,2026-01-17T01:13:00Z
orders-000799,OR-000799,RC-00199,2026-01-17T01:42:00Z,store,south,USD,completed,1.00,416.00,2026-01-17T01:42:00Z
orders-000800,OR-000800,RC-00200,2026-01-17T02:11:00Z,mobile,south,USD,completed,16.00,161.00,2026-01-17T02:11:00Z
orders-000801,OR-000801,RC-00201,2026-01-17T02:40:00Z,web,south,USD,refunded,3.00,55.00,2026-01-17T02:40:00Z
orders-000802,OR-000802,RC-00202,2026-01-17T03:09:00Z,web,east,USD,completed,4.00,225.00,2026-01-17T03:09:00Z
orders-000803,OR-000803,RC-00203,2026-01-17T03:38:00Z,web,west,USD,refunded,14.00,432.00,2026-01-17T03:38:00Z
orders-000804,OR-000804,RC-00204,2026-01-17T04:07:00Z,store,west,USD,completed,8.00,398.00,2026-01-17T04:07:00Z
orders-000805,OR-000805,RC-00205,2026-01-17T04:36:00Z,web,east,USD,completed,11.00,253.00,2026-01-17T04:36:00Z
orders-000806,OR-000806,RC-00206,2026-01-17T05:05:00Z,web,east,USD,refunded,6.00,21.00,2026-01-17T05:05:00Z
orders-000807,OR-000807,RC-00207,2026-01-17T05:34:00Z,web,west,USD,completed,9.00,54.00,2026-01-17T05:34:00Z
orders-000808,OR-000808,RC-00208,2026-01-17T06:03:00Z,store,north,USD,completed,1.00,251.00,2026-01-17T06:03:00Z
orders-000809,OR-000809,RC-00209,2026-01-17T06:32:00Z,store,west,USD,refunded,1.00,351.00,2026-01-17T06:32:00Z
orders-000810,OR-000810,RC-00210,2026-01-17T07:01:00Z,web,north,USD,refunded,14.00,448.00,2026-01-17T07:01:00Z
orders-000811,OR-000811,RC-00211,2026-01-17T07:30:00Z,mobile,south,USD,refunded,12.00,455.00,2026-01-17T07:30:00Z
orders-000812,OR-000812,RC-00212,2026-01-17T07:59:00Z,web,south,USD,refunded,16.00,80.00,2026-01-17T07:59:00Z
orders-000813,OR-000813,RC-00213,2026-01-17T08:28:00Z,mobile,south,USD,completed,14.00,51.00,2026-01-17T08:28:00Z
orders-000814,OR-000814,RC-00214,2026-01-17T08:57:00Z,web,west,USD,completed,14.00,35.00,2026-01-17T08:57:00Z
orders-000815,OR-000815,RC-00215,2026-01-17T09:26:00Z,mobile,east,USD,completed,20.00,362.00,2026-01-17T09:26:00Z
orders-000816,OR-000816,RC-00216,2026-01-17T09:55:00Z,mobile,north,USD,completed,6.00,58.00,2026-01-17T09:55:00Z
orders-000817,OR-000817,RC-00217,2026-01-17T10:24:00Z,web,south,USD,completed,11.00,441.00,2026-01-17T10:24:00Z
orders-000818,OR-000818,RC-00218,2026-01-17T10:53:00Z,store,south,USD,refunded,17.00,207.00,2026-01-17T10:53:00Z
orders-000819,OR-000819,RC-00219,2026-01-17T11:22:00Z,store,west,USD,completed,3.00,237.00,2026-01-17T11:22:00Z
orders-000820,OR-000820,RC-00220,2026-01-17T11:51:00Z,mobile,south,USD,refunded,8.00,82.00,2026-01-17T11:51:00Z
orders-000821,OR-000821,RC-00221,2026-01-17T12:20:00Z,web,south,USD,completed,20.00,295.00,2026-01-17T12:20:00Z
orders-000822,OR-000822,RC-00222,2026-01-17T12:49:00Z,store,south,USD,refunded,5.00,318.00,2026-01-17T12:49:00Z
orders-000823,OR-000823,RC-00223,2026-01-17T13:18:00Z,web,west,USD,completed,5.00,368.00,2026-01-17T13:18:00Z
orders-000824,OR-000824,RC-00224,2026-01-17T13:47:00Z,store,east,USD,refunded,19.00,186.00,2026-01-17T13:47:00Z
orders-000825,OR-000825,RC-00225,2026-01-17T14:16:00Z,web,east,USD,completed,1.00,66.00,2026-01-17T14:16:00Z
orders-000826,OR-000826,RC-00226,2026-01-17T14:45:00Z,web,east,USD,refunded,19.00,234.00,2026-01-17T14:45:00Z
orders-000827,OR-000827,RC-00227,2026-01-17T15:14:00Z,web,west,USD,refunded,14.00,363.00,2026-01-17T15:14:00Z
orders-000828,OR-000828,RC-00228,2026-01-17T15:43:00Z,store,east,USD,refunded,10.00,67.00,2026-01-17T15:43:00Z
orders-000829,OR-000829,RC-00229,2026-01-17T16:12:00Z,store,west,USD,completed,7.00,338.00,2026-01-17T16:12:00Z
orders-000830,OR-000830,RC-00230,2026-01-17T16:41:00Z,store,south,USD,completed,17.00,401.00,2026-01-17T16:41:00Z
orders-000831,OR-000831,RC-00231,2026-01-17T17:10:00Z,store,west,USD,refunded,20.00,209.00,2026-01-17T17:10:00Z
