source_row_id,order_id,line_number,product_id,quantity,unit_price,discount_amount,updated_at
order_items-002208,OR-001008,2,PR-00108,2,83.00,7.00,2026-01-20T22:11:00Z
order_items-002209,OR-001009,2,PR-00109,2,212.00,5.00,2026-01-20T22:24:00Z
order_items-002210,OR-001010,2,PR-00110,3,186.00,7.00,2026-01-20T22:37:00Z
order_items-002211,OR-001011,2,PR-00111,1,256.00,9.00,2026-01-20T22:50:00Z
order_items-002212,OR-001012,2,PR-00112,2,39.00,8.00,2026-01-20T23:03:00Z
order_items-002213,OR-001013,2,PR-00113,2,234.00,1.00,2026-01-20T23:16:00Z
order_items-002214,OR-001014,2,PR-00114,4,156.00,8.00,2026-01-20T23:29:00Z
order_items-002215,OR-001015,2,PR-00115,3,132.00,6.00,2026-01-20T23:42:00Z
order_items-002216,OR-001016,2,PR-00116,1,210.00,6.00,2026-01-20T23:55:00Z
order_items-002217,OR-001017,2,PR-00117,1,195.00,0.00,2026-01-21T00:08:00Z
order_items-002218,OR-001018,2,PR-00118,1,233.00,6.00,2026-01-21T00:21:00Z
order_items-002219,OR-001019,2,PR-00119,4,249.00,1.00,2026-01-21T00:34:00Z
order_items-002220,OR-001020,2,PR-00120,2,248.00,1.00,2026-01-21T00:47:00Z
order_items-002221,OR-001021,2,PR-00121,3,220.00,8.00,2026-01-21T01:00:00Z
order_items-002222,OR-001022,2,PR-00122,1,132.00,8.00,2026-01-21T01:13:00Z
order_items-002223,OR-001023,2,PR-00123,3,96.00,1.00,2026-01-21T01:26:00Z
order_items-002224,OR-001024,2,PR-00124,2,234.00,1.00,2026-01-21T01:39:00Z
order_items-002225,OR-001025,2,PR-00125,1,189.00,7.00,2026-01-21T01:52:00Z
order_items-002226,OR-001026,2,PR-00126,3,125.00,8.00,2026-01-21T02:05:00Z
order_items-002227,OR-001027,2,PR-00127,1,45.00,2.00,2026-01-21T02:18:00Z
order_items-002228,OR-001028,2,PR-00128,1,29.00,0.00,2026-01-21T02:31:00Z
order_items-002229,OR-001029,2,PR-00129,1,253.00,2.00,2026-01-21T02:44:00Z
order_items-002230,OR-001030,2,PR-00130,1,89.00,3.00,2026-01-21T02:57:00Z
order_items-002231,OR-001031,2,PR-00131,3,220.00,9.00,2026-01-21T03:10:00Z
order_items-002232,OR-001032,2,PR-00132,1,104.00,5.00,2026-01-21T03:23:00Z
order_items-002233,OR-001033,2,PR-00133,2,170.00,1.00,2026-01-21T03:36:00Z
order_items-002234,OR-001034,2,PR-00134,4,185.00,0.00,2026-01-21T03:49:00Z
order_items-002235,OR-001035,2,PR-00135,3,105.00,3.00,2026-01-21T04:02:00Z
order_items-002236,OR-001036,2,PR-00136,3,162.00,9.00,2026-01-21T04:15:00Z
order_items-002237,OR-001037,2,PR-00137,1,31.00,7.00,2026-01-21T04:28:00Z
order_items-002238,OR-001038,2,PR-00138,4,300.00,0.00,2026-01-21T04:41:00Z
order_items-002239,OR-001039,2,PR-00139,2,38.00,2.00,2026-01-21T04:54:00Z
order_items-002240,OR-001040,2,PR-00140,2,175.00,3.00,2026-01-21T05:07:00Z
order_items-002241,OR-001041,2,PR-00141,1,292.00,1.00,2026-01-21T05:20:00Z
order_items-002242,OR-001042,2,PR-00142,3,84.00,7.00,2026-01-21T05:33:00Z
order_items-002243,OR-001043,2,PR-00143,1,152.00,7.00,2026-01-21T05:46:00Z
order_items-002244,OR-001044,2,PR-00144,1,187.00,4.00,2026-01-21T05:59:00Z
order_items-002245,OR-001045,2,PR-00145,4,211.00,6.00,2026-01-21T06:12:00Z
order_items-002246,OR-001046,2,PR-00146,2,229.00,8.00,2026-01-21T06:25:00Z
order_items-002247,OR-001047,2,PR-00147,4,288.00,6.00,2026-01-21T06:38:00Z
order_items-002248,OR-001048,2,PR-00148,1,249.00,5.00,2026-01-21T06:51:00Z
order_items-002249,OR-001049,2,PR-00149,2,243.00,2.00,2026-01-21T07:04:00Z
order_items-002250,OR-001050,2,PR-00150,1,8.00,1.00,2026-01-21T07:17:00Z
order_items-002251,OR-001051,2,PR-00001,1,219.00,9.00,2026-01-21T07:30:00Z
order_items-002252,OR-001052,2,PR-00002,4,86.00,1.00,2026-01-21T07:43:00Z
order_items-002253,OR-001053,2,PR-00003,3,7.00,2.00,2026-01-21T07:56:00Z
order_items-002254,OR-001054,2,PR-00004,4,102.00,2.00,2026-01-21T08:09:00Z
order_items-002255,OR-001055,2,PR-00005,4,252.00,5.00,2026-01-21T08:22:00Z
order_items-002256,OR-001056,2,PR-00006,1,173.00,4.00,2026-01-21T08:35:00Z
order_items-002257,OR-001057,2,PR-00007,1,21.00,1.00,2026-01-21T08:48:00Z
order_items-002258,OR-001058,2,PR-00008,3,276.00,0.00,2026-01-21T09:01:00Z
order_items-002259,OR-001059,2,PR-00009,3,246.00,3.00,2026-01-21T09:14:00Z
order_items-002260,OR-001060,2,PR-00010,3,170.00,8.00,2026-01-21T09:27:00Z
order_items-002261,OR-001061,2,PR-00011,2,69.00,6.00,2026-01-21T09:40:00Z
order_items-002262,OR-001062,2,PR-00012,4,120.00,4.00,2026-01-21T09:53:00Z
order_items-002263,OR-001063,2,PR-00013,4,264.00,0.00,2026-01-21T10:06:00Z
order_items-002264,OR-001064,2,PR-00014,3,159.00,0.00,2026-01-21T10:19:00Z
order_items-002265,OR-001065,2,PR-00015,1,299.00,2.00,2026-01-21T10:32:00Z
order_items-002266,OR-001066,2,PR-00016,2,232.00,2.00,2026-01-21T10:45:00Z
order_items-002267,OR-001067,2,PR-00017,1,89.00,10.00,2026-01-21T10:58:00Z
order_items-002268,OR-001068,2,PR-00018,2,228.00,8.00,2026-01-21T11:11:00Z
order_items-002269,OR-001069,2,PR-00019,1,23.00,10.00,2026-01-21T11:24:00Z
order_items-002270,OR-001070,2,PR-00020,1,286.00,8.00,2026-01-21T11:37:00Z
order_items-002271,OR-001071,2,PR-00021,1,150.00,8.00,2026-01-21T11:50:00Z
order_items-002272,OR-001072,2,PR-00022,1,128.00,7.00,2026-01-21T12:03:00Z
order_items-002273,OR-001073,2,PR-00023,1,6.00,1.00,2026-01-21T12:16:00Z
order_items-002274,OR-001074,2,PR-00024,3,77.00,2.00,2026-01-21T12:29:00Z
order_items-002275,OR-001075,2,PR-00025,2,72.00,3.00,2026-01-21T12:42:00Z
order_items-002276,OR-001076,2,PR-00026,2,137.00,7.00,2026-01-21T12:55:00Z
order_items-002277,OR-001077,2,PR-00027,1,97.00,8.00,2026-01-21T13:08:00Z
order_items-002278,OR-001078,2,PR-00028,1,44.00,5.00,2026-01-21T13:21:00Z
order_items-002279,OR-001079,2,PR-00029,3,287.00,2.00,2026-01-21T13:34:00Z
order_items-002280,OR-001080,2,PR-00030,3,157.00,1.00,2026-01-21T13:47:00Z
order_items-002281,OR-001081,2,PR-00031,4,207.00,4.00,2026-01-21T14:00:00Z
order_items-002282,OR-001082,2,PR-00032,2,238.00,5.00,2026-01-21T14:13:00Z
order_items-002283,OR-001083,2,PR-00033,1,46.00,8.00,2026-01-21T14:26:00Z
order_items-002284,OR-001084,2,PR-00034,1,147.00,7.00,2026-01-21T14:39:00Z
order_items-002285,OR-001085,2,PR-00035,4,189.00,8.00,2026-01-21T14:52:00Z
order_items-002286,OR-001086,2,PR-00036,3,214.00,1.00,2026-01-21T15:05:00Z
order_items-002287,OR-001087,2,PR-00037,4,272.00,0.00,2026-01-21T15:18:00Z
order_items-002288,OR-001088,2,PR-00038,3,275.00,0.00,2026-01-21T15:31:00Z
order_items-002289,OR-001089,2,PR-00039,2,25.00,1.00,2026-01-21T15:44:00Z
order_items-002290,OR-001090,2,PR-00040,3,114.00,0.00,2026-01-21T15:57:00Z
order_items-002291,OR-001091,2,PR-00041,2,127.00,5.00,2026-01-21T16:10:00Z
order_items-002292,OR-001092,2,PR-00042,1,255.00,5.00,2026-01-21T16:23:00Z
order_items-002293,OR-001093,2,PR-00043,1,129.00,1.00,2026-01-21T16:36:00Z
order_items-002294,OR-001094,2,PR-00044,2,120.00,10.00,2026-01-21T16:49:00Z
order_items-002295,OR-001095,2,PR-00045,3,282.00,8.00,2026-01-21T17:02:00Z
order_items-002296,OR-001096,2,PR-00046,2,296.00,9.00,2026-01-21T17:15:00Z
order_items-002297,OR-001097,2,PR-00047,2,111.00,3.00,2026-01-21T17:28:00Z
order_items-002298,OR-001098,2,PR-00048,4,255.00,7.00,2026-01-21T17:41:00Z
order_items-002299,OR-001099,2,PR-00049,2,209.00,2.00,2026-01-21T17:54:00Z
order_items-002300,OR-001100,2,PR-00050,1,198.00,6.00,2026-01-21T18:07:00Z
order_items-002301,OR-001101,2,PR-00051,1,172.00,9.00,2026-01-21T18:20:00Z
order_items-002302,OR-001102,2,PR-00052,4,215.00,4.00,2026-01-21T18:33:00Z
order_items-002303,OR-001103,2,PR-00053,3,287.00,7.00,2026-01-21T18:46:00Z
order_items-002304,OR-001104,2,PR-00054,3,237.00,0.00,2026-01-21T18:59:00Z
order_items-002305,OR-001105,2,PR-00055,1,203.00,3.00,2026-01-21T19:12:00Z
order_items-002306,OR-001106,2,PR-00056,4,128.00,6.00,2026-01-21T19:25:00Z
order_items-002307,OR-001107,2,PR-00057,4,207.00,0.00,2026-01-21T19:38:00Z
order_items-002308,OR-001108,2,PR-00058,2,209.00,0.00,2026-01-21T19:51:00Z
order_items-002309,OR-001109,2,PR-00059,2,100.00,8.00,2026-01-21T20:04:00Z
order_items-002310,OR-001110,2,PR-00060,2,13.00,10.00,2026-01-21T20:17:00Z
order_items-002311,OR-001111,2,PR-00061,1,264.00,6.00,2026-01-21T20:30:00Z
order_items-002312,OR-001112,2,PR-00062,3,160.00,0.00,2026-01-21T20:43:00Z
order_items-002313,OR-001113,2,PR-00063,2,96.00,0.00,2026-01-21T20:56:00Z
order_items-002314,OR-001114,2,PR-00064,1,18.00,0.00,2026-01-21T21:09:00Z
order_items-002315,OR-001115,2,PR-00065,2,206.00,4.00,2026-01-21T21:22:00Z
order_items-002316,OR-001116,2,PR-00066,3,100.00,7.00,2026-01-21T21:35:00Z
order_items-002317,OR-001117,2,PR-00067,2,191.00,6.00,2026-01-21T21:48:00Z
order_items-002318,OR-001118,2,PR-00068,2,158.00,0.00,2026-01-21T22:01:00Z
order_items-002319,OR-001119,2,PR-00069,4,52.00,0.00,2026-01-21T22:14:00Z
order_items-002320,OR-001120,2,PR-00070,4,82.00,6.00,2026-01-21T22:27:00Z
order_items-002321,OR-001121,2,PR-00071,3,260.00,4.00,2026-01-21T22:40:00Z
order_items-002322,OR-001122,2,PR-00072,3,171.00,5.00,2026-01-21T22:53:00Z
order_items-002323,OR-001123,2,PR-00073,1,284.00,4.00,2026-01-21T23:06:00Z
order_items-002324,OR-001124,2,PR-00074,2,25.00,8.00,2026-01-21T23:19:00Z
order_items-002325,OR-001125,2,PR-00075,2,108.00,3.00,2026-01-21T23:32:00Z
order_items-002326,OR-001126,2,PR-00076,3,106.00,7.00,2026-01-21T23:45:00Z
order_items-002327,OR-001127,2,PR-00077,1,19.00,0.00,2026-01-21T23:58:00Z
order_items-002328,OR-001128,2,PR-00078,3,270.00,2.00,2026-01-22T00:11:00Z
order_items-002329,OR-001129,2,PR-00079,3,148.00,9.00,2026-01-22T00:24:00Z
order_items-002330,OR-001130,2,PR-00080,4,56.00,5.00,2026-01-22T00:37:00Z
order_items-002331,OR-001131,2,PR-00081,4,194.00,9.00,2026-01-22T00:50:00Z
order_items-002332,OR-001132,2,PR-00082,4,221.00,5.00,2026-01-22T01:03:00Z
order_items-002333,OR-001133,2,PR-00083,1,294.00,6.00,2026-01-22T01:16:00Z
order_items-002334,OR-001134,2,PR-00084,1,235.00,1.00,2026-01-22T01:29:00Z
order_items-002335,OR-001135,2,PR-00085,3,70.00,2.00,2026-01-22T01:42:00Z
order_items-002336,OR-001136,2,PR-00086,1,178.00,8.00,2026-01-22T01:55:00Z
order_items-002337,OR-001137,2,PR-00087,4,153.00,2.00,2026-01-22T02:08:00Z
order_items-002338,OR-001138,2,PR-00088,4,277.00,4.00,2026-01-22T02:21:00Z
order_items-002339,OR-001139,2,PR-00089,2,233.00,5.00,2026-01-22T02:34:00Z
order_items-002340,OR-001140,2,PR-00090,2,80.00,7.00,2026-01-22T02:47:00Z
order_items-002341,OR-001141,2,PR-00091,3,76.00,3.00,2026-01-22T03:00:00Z
order_items-002342,OR-001142,2,PR-00092,4,218.00,7.00,2026-01-22T03:13:00Z
order_items-002343,OR-001143,2,PR-00093,2,96.00,2.00,2026-01-22T03:26:00Z
order_items-002344,OR-001144,2,PR-00094,4,139.00,3.00,2026-01-22T03:39:00Z
order_items-002345,OR-001145,2,PR-00095,3,127.00,5.00,2026-01-22T03:52:00Z
order_items-002346,OR-001146,2,PR-00096,2,28.00,9.00,2026-01-22T04:05:00Z
order_items-002347,OR-001147,2,PR-00097,3,34.00,10.00,2026-01-22T04:18:00Z
order_items-002348,OR-001148,2,PR-00098,2,167.00,2.00,2026-01-22T04:31:00Z
order_items-002349,OR-001149,2,PR-00099,2,150.00,10.00,2026-01-22T04:44:00Z
order_items-002350,OR-001150,2,PR-00100,4,81.00,6.00,2026-01-22T04:57:00Z
order_items-002351,OR-001151,2,PR-00101,3,234.00,4.00,2026-01-22T05:10:00Z
order_items-002352,OR-001152,2,PR-00102,2,183.00,1.00,2026-01-22T05:23:00Z
order_items-002353,OR-001153,2,PR-00103,4,132.00,0.00,2026-01-22T05:36:00Z
order_items-002354,OR-001154,2,PR-00104,3,196.00,5.00,2026-01-22T05:49:00Z
order_items-002355,OR-001155,2,PR-00105,2,298.00,4.00,2026-01-22T06:02:00Z
order_items-002356,OR-001156,2,PR-00106,1,292.00,4.00,2026-01-22T06:15:00Z
order_items-002357,OR-001157,2,PR-00107,3,93.00,0.00,2026-01-22T06:28:00Z
order_items-002358,OR-001158,2,PR-00108,3,16.00,2.00,2026-01-22T06:41:00Z
order_items-002359,OR-001159,2,PR-00109,1,68.00,6.00,2026-01-22T06:54:00Z
order_items-002360,OR-001160,2,PR-00110,1,202.00,10.00,2026-01-22T07:07:00Z
order_items-002361,OR-001161,2,PR-00111,1,274.00,8.00,2026-01-22T07:20:00Z
order_items-002362,OR-001162,2,PR-00112,1,167.00,2.00,2026-01-22T07:33:00Z
order_items-002363,OR-001163,2,PR-00113,2,120.00,4.00,2026-01-22T07:46:00Z
order_items-002364,OR-001164,2,PR-00114,1,271.00,0.00,2026-01-22T07:59:00Z
order_items-002365,OR-001165,2,PR-00115,2,212.00,10.00,2026-01-22T08:12:00Z
order_items-002366,OR-001166,2,PR-00116,1,259.00,3.00,2026-01-22T08:25:00Z
order_items-002367,OR-001167,2,PR-00117,4,255.00,6.00,2026-01-22T08:38:00Z
order_items-002368,OR-001168,2,PR-00118,3,225.00,10.00,2026-01-22T08:51:00Z
order_items-002369,OR-001169,2,PR-00119,3,78.00,2.00,2026-01-22T09:04:00Z
order_items-002370,OR-001170,2,PR-00120,4,287.00,9.00,2026-01-22T09:17:00Z
order_items-002371,OR-001171,2,PR-00121,3,120.00,10.00,2026-01-22T09:30:00Z
order_items-002372,OR-001172,2,PR-00122,3,216.00,4.00,2026-01-22T09:43:00Z
order_items-002373,OR-001173,2,PR-00123,1,46.00,5.00,2026-01-22T09:56:00Z
order_items-002374,OR-001174,2,PR-00124,1,292.00,6.00,2026-01-22T10:09:00Z
order_items-002375,OR-001175,2,PR-00125,4,204.00,5.00,2026-01-22T10:22:00Z
order_items-002376,OR-001176,2,PR-00126,4,245.00,6.00,2026-01-22T10:35:00Z
order_items-002377,OR-001177,2,PR-00127,3,283.00,7.00,2026-01-22T10:48:00Z
order_items-002378,OR-001178,2,PR-00128,3,197.00,4.00,2026-01-22T11:01:00Z
order_items-002379,OR-001179,2,PR-00129,2,194.00,10.00,2026-01-22T11:14:00Z
order_items-002380,OR-001180,2,PR-00130,2,7.00,1.00,2026-01-22T11:27:00Z
order_items-002381,OR-001181,2,PR-00131,2,176.00,6.00,2026-01-22T11:40:00Z
order_items-002382,OR-001182,2,PR-00132,3,51.00,10.00,2026-01-22T11:53:00Z
order_items-002383,OR-001183,2,PR-00133,3,272.00,3.00,2026-01-22T12:06:00Z
order_items-002384,OR-001184,2,PR-00134,4,195.00,0.00,2026-01-22T12:19:00Z
order_items-002385,OR-001185,2,PR-00135,2,284.00,9.00,2026-01-22T12:32:00Z
order_items-002386,OR-001186,2,PR-00136,3,294.00,0.00,2026-01-22T12:45:00Z
order_items-002387,OR-001187,2,PR-00137,1,270.00,1.00,2026-01-22T12:58:00Z
order_items-002388,OR-001188,2,PR-00138,3,247.00,9.00,2026-01-22T13:11:00Z
order_items-002389,OR-001189,2,PR-00139,3,127.00,1.00,2026-01-22T13:24:00Z
order_items-002390,OR-001190,2,PR-00140,2,116.00,5.00,2026-01-22T13:37:00Z
order_items-002391,OR-001191,2,PR-00141,3,243.00,6.00,2026-01-22T13:50:00Z
order_items-002392,OR-001192,2,PR-00142,3,46.00,4.00,2026-01-22T14:03:00Z
order_items-002393,OR-001193,2,PR-00143,1,72.00,10.00,2026-01-22T14:16:00Z
order_items-002394,OR-001194,2,PR-00144,3,56.00,1.00,2026-01-22T14:29:00Z
order_items-002395,OR-001195,2,PR-00145,4,257.00,1.00,2026-01-22T14:42:00Z
order_items-002396,OR-001196,2,PR-00146,1,193.00,0.00,2026-01-22T14:55:00Z
order_items-002397,OR-001197,2,PR-00147,1,129.00,1.00,2026-01-22T15:08:00Z
order_items-002398,OR-001198,2,PR-00148,1,226.00,6.00,2026-01-22T15:21:00Z
order_items-002399,OR-001199,2,PR-00149,2,79.00,6.00,2026-01-22T15:34:00Z
order_items-002400,OR-001200,2,PR-00150,1,254.00,10.00,2026-01-22T15:47:00Z
order_items-002401,OR-000001,3,PR-00001,4,189.00,0.00,2026-01-22T16:00:00Z
order_items-002402,OR-000002,3,PR-00002,3,272.00,6.00,2026-01-22T16:13:00Z
order_items-002403,OR-000003,3,PR-00003,2,197.00,1.00,2026-01-22T16:26:00Z
order_items-002404,OR-000004,3,PR-00004,3,237.00,3.00,2026-01-22T16:39:00Z
order_items-002405,OR-000005,3,PR-00005,3,88.00,8.00,2026-01-22T16:52:00Z
order_items-002406,OR-000006,3,PR-00006,1,128.00,0.00,2026-01-22T17:05:00Z
order_items-002407,OR-000007,3,PR-00007,2,126.00,8.00,2026-01-22T17:18:00Z
order_items-002408,OR-000008,3,PR-00008,3,251.00,4.00,2026-01-22T17:31:00Z
order_items-002409,OR-000009,3,PR-00009,1,24.00,2.00,2026-01-22T17:44:00Z
order_items-002410,OR-000010,3,PR-00010,4,49.00,4.00,2026-01-22T17:57:00Z
order_items-002411,OR-000011,3,PR-00011,1,211.00,1.00,2026-01-22T18:10:00Z
order_items-002412,OR-000012,3,PR-00012,4,119.00,1.00,2026-01-22T18:23:00Z
order_items-002413,OR-000013,3,PR-00013,3,253.00,3.00,2026-01-22T18:36:00Z
order_items-002414,OR-000014,3,PR-00014,2,264.00,8.00,2026-01-22T18:49:00Z
order_items-002415,OR-000015,3,PR-00015,3,292.00,3.00,2026-01-22T19:02:00Z
order_items-002416,OR-000016,3,PR-00016,1,18.00,5.00,2026-01-22T19:15:00Z
order_items-002417,OR-000017,3,PR-00017,3,167.00,3.00,2026-01-22T19:28:00Z
order_items-002418,OR-000018,3,PR-00018,2,220.00,0.00,2026-01-22T19:41:00Z
order_items-002419,OR-000019,3,PR-00019,1,15.00,9.00,2026-01-22T19:54:00Z
order_items-002420,OR-000020,3,PR-00020,2,132.00,1.00,2026-01-22T20:07:00Z
order_items-002421,OR-000021,3,PR-00021,4,225.00,1.00,2026-01-22T20:20:00Z
order_items-002422,OR-000022,3,PR-00022,1,176.00,3.00,2026-01-22T20:33:00Z
order_items-002423,OR-000023,3,PR-00023,4,183.00,3.00,2026-01-22T20:46:00Z
order_items-002424,OR-000024,3,PR-00024,3,254.00,4.00,2026-01-22T20:59:00Z
order_items-002425,OR-000025,3,PR-00025,2,54.00,3.00,2026-01-22T21:12:00Z
order_items-002426,OR-000026,3,PR-00026,4,288.00,5.00,2026-01-22T21:25:00Z
order_items-002427,OR-000027,3,PR-00027,2,229.00,4.00,2026-01-22T21:38:00Z
order_items-002428,OR-000028,3,PR-00028,4,208.00,10.00,2026-01-22T21:51:00Z
order_items-002429,OR-000029,3,PR-00029,3,124.00,6.00,2026-01-22T22:04:00Z
order_items-002430,OR-000030,3,PR-00030,3,292.00,9.00,2026-01-22T22:17:00Z
order_items-002431,OR-000031,3,PR-00031,2,152.00,3.00,2026-01-22T22:30:00Z
order_items-002432,OR-000032,3,PR-00032,2,18.00,7.00,2026-01-22T22:43:00Z
order_items-002433,OR-000033,3,PR-00033,1,35.00,8.00,2026-01-22T22:56:00Z
order_items-002434,OR-000034,3,PR-00034,3,155.00,4.00,2026-01-22T23:09:00Z
order_items-002435,OR-000035,3,PR-00035,2,195.00,6.00,2026-01-22T23:22:00Z
order_items-002436,OR-000036,3,PR-00036,2,74.00,0.00,2026-01-22T23:35:00Z
order_items-002437,OR-000037,3,PR-00037,1,198.00,10.00,2026-01-22T23:48:00Z
order_items-002438,OR-000038,3,PR-00038,4,79.00,2.00,2026-01-23T00:01:00Z
order_items-002439,OR-000039,3,PR-00039,2,160.00,10.00,2026-01-23T00:14:00Z
order_items-002440,OR-000040,3,PR-00040,4,37.00,10.00,2026-01-23T00:27:00Z
order_items-002441,OR-000041,3,PR-00041,2,187.00,4.00,2026-01-23T00:40:00Z
order_items-002442,OR-000042,3,PR-00042,3,215.00,7.00,2026-01-23T00:53:00Z
order_items-002443,OR-000043,3,PR-00043,3,157.00,8.00,2026-01-23T01:06:00Z
order_items-002444,OR-000044,3,PR-00044,4,227.00,1.00,2026-01-23T01:19:00Z
order_items-002445,OR-000045,3,PR-00045,3,281.00,7.00,2026-01-23T01:32:00Z
order_items-002446,OR-000046,3,PR-00046,4,218.00,9.00,2026-01-23T01:45:00Z
order_items-002447,OR-000047,3,PR-00047,3,251.00,1.00,2026-01-23T01:58:00Z
order_items-002448,OR-000048,3,PR-00048,3,125.00,9.00,2026-01-23T02:11:00Z
order_items-002449,OR-000049,3,PR-00049,1,139.00,2.00,2026-01-23T02:24:00Z
order_items-002450,OR-000050,3,PR-00050,1,26.00,5.00,2026-01-23T02:37:00Z
order_items-002451,OR-000051,3,PR-00051,4,34.00,5.00,2026-01-23T02:50:00Z
order_items-002452,OR-000052,3,PR-00052,4,183.00,3.00,2026-01-23T03:03:00Z
order_items-002453,OR-000053,3,PR-00053,4,143.00,6.00,2026-01-23T03:16:00Z
order_items-002454,OR-000054,3,PR-00054,2,216.00,9.00,2026-01-23T03:29:00Z
order_items-002455,OR-000055,3,PR-00055,4,37.00,3.00,2026-01-23T03:42:00Z
order_items-002456,OR-000056,3,PR-00056,1,273.00,10.00,2026-01-23T03:55:00Z
order_items-002457,OR-000057,3,PR-00057,4,145.00,8.00,2026-01-23T04:08:00Z
order_items-002458,OR-000058,3,PR-00058,4,275.00,0.00,2026-01-23T04:21:00Z
order_items-002459,OR-000059,3,PR-00059,1,177.00,5.00,2026-01-23T04:34:00Z
order_items-002460,OR-000060,3,PR-00060,3,43.00,2.00,2026-01-23T04:47:00Z
order_items-002461,OR-000061,3,PR-00061,1,115.00,0.00,2026-01-23T05:00:00Z
order_items-002462,OR-000062,3,PR-00062,2,40.00,0.00,2026-01-23T05:13:00Z
order_items-002463,OR-000063,3,PR-00063,3,146.00,3.00,2026-01-23T05:26:00Z
order_items-002464,OR-000064,3,PR-00064,4,83.00,7.00,2026-01-23T05:39:00Z
order_items-002465,OR-000065,3,PR-00065,1,196.00,0.00,2026-01-23T05:52:00Z
order_items-002466,OR-000066,3,PR-00066,4,280.00,9.00,2026-01-23T06:05:00Z
order_items-002467,OR-000067,3,PR-00067,4,105.00,5.00,2026-01-23T06:18:00Z
order_items-002468,OR-000068,3,PR-00068,3,126.00,7.00,2026-01-23T06:31:00Z
order_items-002469,OR-000069,3,PR-00069,2,229.00,9.00,2026-01-23T06:44:00Z
order_items-002470,OR-000070,3,PR-00070,2,233.00,9.00,2026-01-23T06:57:00Z
order_items-002471,OR-000071,3,PR-00071,4,205.00,7.00,2026-01-23T07:10:00Z
order_items-002472,OR-000072,3,PR-00072,3,124.00,5.00,2026-01-23T07:23:00Z
order_items-002473,OR-000073,3,PR-00073,4,101.00,7.00,2026-01-23T07:36:00Z
order_items-002474,OR-000074,3,PR-00074,4,300.00,9.00,2026-01-23T07:49:00Z
order_items-002475,OR-000075,3,PR-00075,4,79.00,7.00,2026-01-23T08:02:00Z
order_items-002476,OR-000076,3,PR-00076,1,249.00,1.00,2026-01-23T08:15:00Z
order_items-002477,OR-000077,3,PR-00077,3,296.00,4.00,2026-01-23T08:28:00Z
order_items-002478,OR-000078,3,PR-00078,4,147.00,1.00,2026-01-23T08:41:00Z
order_items-002479,OR-000079,3,PR-00079,2,187.00,10.00,2026-01-23T08:54:00Z
order_items-002480,OR-000080,3,PR-00080,3,274.00,6.00,2026-01-23T09:07:00Z
order_items-002481,OR-000081,3,PR-00081,2,169.00,9.00,2026-01-23T09:20:00Z
order_items-002482,OR-000082,3,PR-00082,2,234.00,1.00,2026-01-23T09:33:00Z
order_items-002483,OR-000083,3,PR-00083,3,267.00,8.00,2026-01-23T09:46:00Z
order_items-002484,OR-000084,3,PR-00084,2,156.00,1.00,2026-01-23T09:59:00Z
order_items-002485,OR-000085,3,PR-00085,3,295.00,2.00,2026-01-23T10:12:00Z
order_items-002486,OR-000086,3,PR-00086,1,184.00,3.00,2026-01-23T10:25:00Z
order_items-002487,OR-000087,3,PR-00087,4,101.00,10.00,2026-01-23T10:38:00Z
order_items-002488,OR-000088,3,PR-00088,1,132.00,3.00,2026-01-23T10:51:00Z
order_items-002489,OR-000089,3,PR-00089,1,198.00,6.00,2026-01-23T11:04:00Z
order_items-002490,OR-000090,3,PR-00090,2,175.00,9.00,2026-01-23T11:17:00Z
order_items-002491,OR-000091,3,PR-00091,4,142.00,1.00,2026-01-23T11:30:00Z
order_items-002492,OR-000092,3,PR-00092,3,71.00,10.00,2026-01-23T11:43:00Z
order_items-002493,OR-000093,3,PR-00093,2,154.00,4.00,2026-01-23T11:56:00Z
order_items-002494,OR-000094,3,PR-00094,2,116.00,7.00,2026-01-23T12:09:00Z
order_items-002495,OR-000095,3,PR-00095,2,277.00,5.00,2026-01-23T12:22:00Z
order_items-002496,OR-000096,3,PR-00096,1,127.00,4.00,2026-01-23T12:35:00Z
order_items-002497,OR-000097,3,PR-00097,2,114.00,3.00,2026-01-23T12:48:00Z
order_items-002498,OR-000098,3,PR-00098,4,300.00,6.00,2026-01-23T13:01:00Z
order_items-002499,OR-000099,3,PR-00099,4,183.00,3.00,2026-01-23T13:14:00Z
order_items-002500,OR-000100,3,PR-00100,1,295.00,7.00,2026-01-23T13:27:00Z
order_items-002501,OR-000101,3,PR-00101,3,217.00,0.00,2026-01-23T13:40:00Z
order_items-002502,OR-000102,3,PR-00102,3,42.00,4.00,2026-01-23T13:53:00Z
order_items-002503,OR-000103,3,PR-00103,1,178.00,10.00,2026-01-23T14:06:00Z
order_items-002504,OR-000104,3,PR-00104,3,155.00,6.00,2026-01-23T14:19:00Z
order_items-002505,OR-000105,3,PR-00105,2,64.00,10.00,2026-01-23T14:32:00Z
order_items-002506,OR-000106,3,PR-00106,1,300.00,8.00,2026-01-23T14:45:00Z
order_items-002507,OR-000107,3,PR-00107,3,272.00,4.00,2026-01-23T14:58:00Z
order_items-002508,OR-000108,3,PR-00108,4,189.00,4.00,2026-01-23T15:11:00Z
order_items-002509,OR-000109,3,PR-00109,2,105.00,1.00,2026-01-23T15:24:00Z
order_items-002510,OR-000110,3,PR-00110,4,11.00,7.00,2026-01-23T15:37:00Z
